,emotion,source_name,source_type,text
10,disgust,overhear,vk,"Парень признался, что мечтает вылизать мою грязную попу. Я весьма чистоплотна и, чтобы его порадовать, позволила это сделать. Сейчас парень просит не вытираться после дефикации. Не знаю, как быть, в общем-то я не против, но как-то не по себе, что подобное до трясучки возбуждает молодого человека. И боюсь за его здоровье — мочу пить безопаснее, чем вылизывать грязный зад...   "
11,disgust,overhear,vk,"Как-то поехал на дачу с родителями на выходные, душа там нет. У меня привычка перед сном — подрочить. Сделал дело, подтерся, вроде все сухо-чисто. Когда через три дня приехал в город, обнаружил в своём пупке что-то вроде гомункула: засохший кусок спермы, катышек с одежды и грязи. Разве что не говорило. Зато воняло так, что я в своей жизни более противного запаха не ощущал.   "
12,disgust,overhear,vk,"Моя тётка не ест суп, если там есть лук, а если есть, то он должен быть мелко порезан. А всё это потому, что как-то, отдыхая у бабушки в подростковом возрасте, они с сестрой ночью решили поесть супа, который стоял на летней кухне на полке. Ночь. Свет не стали включать, так как бабку разбудят, бубнить начнёт. Наложив супа, заметили что-то чёрное и подумали, что лук подгоревший, ну, и не стали заморачиваться — съели по тарелочке. А на утро выяснилось, что суп бабка хотела вылить, так как тараканы в нём завелись.   "
13,disgust,overhear,vk,"Муж может зависать в ванне по часу-другому: теплая вода, пена или соль, в руке телефон. Начинает уже бесить, санузел совмещенный. Пригрозила, что зайду и устрою ему ""золотой дождик"". Посмеялся, не поверил, мы такое не практикуем. Залёг в ванну в очередной раз. Психанула, зашла, демонстративно сняла трусы, залезла на бортики ванны над ним. Думала, просто побрызгаю, но от смеха не смогла остановить струю, вылилось почти всё. Муж был возмущен, но все равно ржал.   "
14,disgust,overhear,vk,"Поскользнулась около дома на раскатанном участке льда. И все бы ничего, только пару дней назад меня стошнило именно в том месте. И вот лежу я на земле, ржу в голос, а на меня из-под льда предательски смотрит колбаска.   "
15,disgust,overhear,vk,"Мне нужно было перевезти мебель, и я обратился в компанию грузоперевозок. Обсуждали детали с логистом по телефону, как вдруг слышу странные звуки и с ужасом осознаю, что это бульканье подающих какашек и следом шуршание бумаги. Сомнения развеял звук смыва. Я в ахуе просто сказал: ""Руки не забудьте помыть"". Нашел другую компанию, с менее раскрепощенными сотрудниками.   "
16,disgust,overhear,vk,"У знакомой был мужчина намного старше и с криминальным прошлым. Когда она не хотела его целовать, то ела чеснок или давила языком гнойные болячки на дёснах.   "
17,disgust,overhear,vk,"Уже много лет не ем оливье. Однажды подруга рассказала, как после новогодних праздников они с группой пошли на практику в морг. Разрезали мужика, а у него в желудке свеженькое оливье. Битком набит. Я теперь, глядя на этот салат, вижу не майонез, а желудочный сок. И аппетит как ветром сдувает((   "
18,disgust,overhear,vk,"Как-то раз сильно напились с мужем, и он решил использовать меня анально. Я к тому моменту уже спала. Закончив свое дело, вернулся в кровать, а я обделалась. Поскольку он так и не смог меня разбудить, ему пришлось вытирать меня влажными салфетками, а потом я начала блевать фонтаном. Наутро ничего не помнила. И только грязное постельное бельё подтверждало его слова.   "
19,disgust,overhear,vk,"Стою с котом на кухне, делаю себе и дочкам яичницу, все пожарил красивенько, достал яйца. Бью вилкой первое — не бьется; думаю, что такое, полез за ножом, пока тянулся, оно у меня в руке лопается. А там все черное, со сгустками, с какими-то кусками гнили, все стекает по руке, на плите, в сковородке, даже кота зацепило. Вонь дикая! Это еще начинает жариться, кот блюет, прибегают дочки. Хаос. Истерия. И, кажется, я навсегда попрощался с яичницей...   "
20,disgust,overhear,vk,"Я обожаю жрать нитки: как обычные швейные, так и пряжу. Вроде ничего, но, когда я иду в туалет, начинается самое веселье, потому что каждый раз приходится собственными руками вытягивать эти нитки из задницы.   "
21,disgust,overhear,vk,"В первом классе была одна учительница, которая вечно обнимала всех детей. Так как мы были низкими, то дышали ей в лобок, я даже не знала, что так вонять не должно.   "
22,disgust,overhear,vk,"Во втором классе соседке по парте стало плохо. Ее во время урока вырвало на все её и мои тетради, на себя, и рвотная жидкость попала на мою ногу. Ее отпустили домой, а меня нет. И я просидела ещё три урока, заполонив этим запахом весь класс. До сих пор помню тот рвотный запах и скорчившееся от вони лицо одноклассницы, к которой я подсела.   "
23,disgust,overhear,vk,"Когда мне было 14 лет, пошла подрабатывать. Лето, каникулы, деньги на карманные расходы были не лишние. Мне предложили фасовать закуску к пиву: желтый полосатик, кальмар, анчоус. Здание, замаскированное под автосервис, грязные коробки с рыбой, из которых можно достать все, начиная от туалетной бумаги и заканчивая тампонами. Всю рыбу перед фасовкой поливали розжигом для костра, чтобы она меньше портилась, жирные тетки грязными немытыми руками после туалета раскладывали рыбу по желтым пакетикам, половину при этом запихивая себе в рот! Мне уже 23 и сушёную рыбу я больше не ем!   "
24,disgust,overhear,vk,"У моей тётки есть привычка: пить воду прямо из носика чайника. И вот, в очередной раз она выпила вместе с тараканом, который оказался самкой. Недолго думая, эта самка решила разродиться прямо на месте. Блевала тётка тараканами дальше, чем видела.   "
25,disgust,overhear,vk,"У меня есть красивая подруга. Всегда хорошо одета, ухоженная и вкусно пахнет. Парни всегда за ней ухаживают, лелеют и называют принцессой. Но есть одна черта, которую знаю только я, как её близкая подруга. Она пердит так, будто бы питается только скунсом или протухшими яйцами. Её «пук» далеко не пахнет ароматами ванили. Она обожает издеваться надо мной: пёрнуть смачно в машине, закрыть окна и смотреть на моё перекошенное лицо, может подбежать и пёрнуть на меня. Мерзко, да. А так она классная.   "
26,disgust,overhear,vk,"Шесть лет назад я спокойно сидела и играла в комнате, как вдруг по полу ползёт муравей. Живём мы на 9 этаже. Я не придала этому значение. Пришло время спать, я залезаю в шкаф, ищу труселя, достаю их из недр шкафа, а они в муравьях (трусы чистые). Я испугалась, позвала родителей, мы начали вытаскивать всё белье из шкафа, а там целый рой муравьев. До сих пор не знаю, как они там оказались, и почему мы вовремя не заметили.   "
27,disgust,overhear,vk,"До того, как я поступила и стала жить в общаге, я не знала, что можно не перестилать постель месяцами, а не каждую неделю; что можно не ежедневно менять трусы, а от нескольких дней до недели, пока они не покроются коркой; занашивать носки почти до стоячего состояния; не мыть за собой посуду, ожидая, пока её помоет кто-нибудь другой; раскидывать использованные прокладки в развёрнутом виде, вместо того, чтобы выбросить в мусорку... Снимать макияж каждый вечер? Зачем, если можно поспать так, размазав тональник и тушь по подушке. Мыть за собой ванну? Зачем, если её почистит тот, кто моется после тебя. А уж мелочей, вроде гниющих в холодильнике продуктов, забытых обрезков ногтей или волосатой бритвы на полке — просто не сосчитать. И это те, на кого даже не подумаешь — пай-девочки, которые морщатся от слова ""говно"" и пахнут исключительно шанелью и герленом. Я очень благодарна маме, что привила мне понятия о гигиене и приучила не быть свиньей, коих, видимо, большинство среди девушек.   "
28,disgust,overhear,vk,"Периодически ковыряю пятки. Вредная привычка лет с 10. Прям иногда огромными 5-сантиметровыми — господи, прости — пластами кожа срывается. И так как лень — суровая женщина, иногда эти самые пласты скидываются на пол. Все бы ничего, но у меня с недавних пор завёлся кот, который поглощает все, что плохо лежит. Когда я увидел, как он с аппетитом уплетает куски моей пяточной кожи... Это хуже, чем каннибализм.   "
29,disgust,overhear,vk,"Люблю есть ушную серу. В детстве едва не оглох из-за последствий болезни и с тех пор все свободное время занимает сера из ушей. Часами ковыряюсь в ушах, пытаясь добыть заветный сладко пахнущий комок собственных выделений. Особенное удовольствие доставляет доставать сгустки длинными щипцами. Потом могу долго рассматривать найденные трофеи, вдыхать их аромат и робко слизывать с пальцев...   "
30,disgust,overhear,vk,"В раннем детстве очень любила кукурузу. Мне ее много нельзя, поэтому давали время от времени. Однажды на пляже съела целый початок, а наутро мама словила меня на том, что я из какашек в своём горшке выбирала зёрнышки кукурузы и ела их.   "
31,disgust,overhear,vk,"Как-то раз мы с семьей поехали в Испанию к друзьям. У подруги моей мамы на столе лежали персики, на первый взгляд, совершенно обычные. Так как на тот момент это был мой любимый фрукт, я схватила один и откусила. Когда дошла до косточки, увидела кучу каких-то насекомых, похожих на тараканов, которые бегали внутри, везде. Не описать словами ужас, который я испытала в тот момент. Персики больше не ем.   "
32,disgust,overhear,vk,"Бывший парень в детстве после того, как ел киви, в своем говне находил непереварившиеся косточки. Так он их выковыривал, а потом разгрызал.   "
33,disgust,overhear,vk,"Я медсестра и ещё по совместительству м/с в косметологии. Порно не смотрю, потому что не могу! То у девушек папилломы на причинном месте, то растяжки, то кожа на лице сухая (надо бы масочку сделать)... а потом сиди и думай, что не помешало бы всем актерам провериться, потому что папилломы передаются(   "
34,disgust,overhear,vk,"Лет в одиннадцать решила научиться французскому поцелую. И объектом тренировки я выбрала кота. Я схватила его за шкирку и засунула свой язык ему в рот. Но из кошачьей пасти так воняло, что меня потянуло блевать. Из-за этого я не целовалась лет до семнадцати, не могла забыть тот мерзкий запах.   "
35,disgust,overhear,vk,"Когда была маленькой, часто после дождя во время прогулки вместе с подружкой пили воду, которая сбегает с козырька подъезда. Лет пять назад, уже будучи взрослой, пришлось лезть на тот самый козырёк, чтобы достать случайно залетевший мячик сына. Мне до сих пор не по себе от того, что я пила воду и мыла лицо водой, в которой до этого плавали полусгнившие голуби и их кости.   "
36,disgust,overhear,vk,"Переодеваюсь в спортзале перед тренировкой, неподалеку женщина средних лет занята тем же. А потом берет и меняет прокладку: достаёт использованную, рассматривает, сворачивает в рулончик и приклеивает новую. Вот так вот прям при всех абсолютно естественно. Звенящая тишина и застывшие лица...   "
37,disgust,overhear,vk,"Во времена моего студенчества мама подруги отправила нам из Баку конфет. Я очень любила батончики и как раз их и получила. Когда мы сели с ней пить чай, я открыла одну конфетку — она была полностью пронизана множеством личинок! Как и остальные конфеты! Хотя, на первый взгляд, упаковка конфет была герметичной.   "
38,disgust,overhear,vk,"Когда жила одна и было лень ежедневно стирать своё нижнее белье, разбрасывала его по квартире или прятала, если ожидались гости. Лень сняло как рукой, когда в забытых на пару недель трусах увидела рой личинок.   "
39,disgust,overhear,vk,"У подруги свадьба была в деревне. Все жители очень дружные и помогают друг другу в горе и в радости. Соответственно, свадьбу делали с помощью соседей: просили делать салаты и принять на ночёвку гостей. Одна соседка делала селёдку под шубой и проверяла рыбу на наличие костей, облизывая филе. То есть языком. Близких друзей невеста шёпотом об этом предупредила. Селёдку под шубой ели не все.   "
40,disgust,overhear,vk,"Работаю на производстве сухариков, довольно-таки крупный бренд. Всегда в пачке встречаются сухарики, которые больше в специях, чем остальные. Это происходит потому, что кто-то из рабочих плюёт на них или чихает намеренно, или ненамеренно... Бывает, рабочие иногда больные: кашель, простуда... Сухарики в пачках уже не ем четыре года.   "
41,disgust,overhear,vk,"Моя сестра — ужасная засранка. Носит трусы до ""стоячего"" от выделений и говна состояния. Как закончатся её чистые, лезет в мой шкаф за моими трусами и носит их до такого же состояния. Приходится выбрасывать, ибо её говно не отстирывается!   "
42,disgust,overhear,vk,"У меня проблемная кожа. 13 лет пытаюсь избавиться от прыщей на лице. Ни походы к дерматологам, ни народные, ни лекарственные средства не помогают мне избавиться от них. Не передать словами, как я у стала, и сколько слез пролито по этому поводу. За столько лет у меня появилась привычка: когда я выдавливаю прыщ, то обязательно нюхаю свой палец с гноем. Это происходит уже автоматически, мне стал нравиться этот запах, порой напоминающий запах чеснока, хотя его я почти не ем.   "
43,disgust,overhear,vk,"В детстве перед сном всегда хотелось пить, но мама ругалась и не давала, поэтому у меня под матрасом лежала маленькая баночка из-под таблеток, куда я плевала, а потом пила.   "
44,disgust,overhear,vk,"Мужчина, 36 лет. Имею ужасную привычку с детства — ем свои сопли. Ничего не могу с собой поделать, они такие вкусные, что палец автоматически начинает копаться в ноздре, ища ""добычу"". Очень люблю, когда они твердые и зелёные.   "
45,disgust,overhear,vk,"Мне тогда должно было исполниться 19 лет, и я познакомилась с парнем на сайте знакомств. У него как раз был День рождения, у меня был на следующей день, и мы решили отметить в кафе. Выпили шампанское, и я опьянела, поехали к нему домой. В итоге помню, что пили мы ещё, и он всё время говорил мне, если почувствую себя плохо — идти в туалет. Я лежу на кровати и чувствую, что меня начинает рвать, вспоминаю, что этого делать нельзя, и начинаю всё это запихивать себе в рот и глотать. До сих пор стыдно.   "
46,disgust,overhear,vk,"В юности ночевала у парня. Проснулись, лезет няшкаться, а я не пускаю. Сообщаю причину: ""Месячные, запах, а ванна занята соседями по квартире"". Не знаю, что было у него в голове, но попросил понюхать трусы. Стыдно, но он так настаивал, мол, чем я могу пахнуть — я ж принцесса. Ну, дала понюхать... Такого отвращения на лице никогда и ни у кого больше не видела! Всегда следила за гигиеной, просто утром не смогла сразу в душ попасть. Он бросил меня через полгода. Но мне кажется — разлюбил именно в тот момент.   "
47,disgust,overhear,vk,"Люблю ковыряться в носу, да чтобы поглубже зачерпнуть. Нравится рассматривать козюли, расщиплять их на части, особенно большие. Бывают темно-желтые и густые, а бывают прозрачные, или и с кровью. Но, так как человек я брезгливый, то делаю это исключительно в ванной под струей воды. Козюли не ем, в руках не катаю. После процедуры появляется приятная легкость дыхания.   "
48,disgust,overhear,vk,"Пошла вешать объявление на подъезд, где в нецензурной форме разъясняется, почему мусор и использованные прокладки выбрасывать надо, блять, в мусорку! Живём перед красивым леском, много птиц, бывают белки. Всегда зимой вешаю кормушку на окно, синички уже знают, куда лететь. Однажды я обнаружила там зацепившуюся прокладку в кровище! Над нами ещё семь квартир, кто кидает мусор из окон — непонятно. Но скоро камеры поставлю таким макаром, ибо это уже пиздец!   "
49,disgust,overhear,vk,"Когда училась в школе, в классе третьем меня позвал погулять мальчик, который до безумия мне нравился. Очень веселый парень, много шутил, а я как раз только переболела, и в один прекрасный момент я рассмеялась так, что мои сопли вылетели из носа, часть попала на него, а часть осталась висеть у меня на губах и подбородке. Больше он гулять меня не звал...   "
50,disgust,overhear,vk,"В начальной школе было у нас с подругой развлечение — собирали какие-то резиночки. Первую она нашла у тёти дома. Потом мы заметили, что их много под окнами нашей многоэтажки. В карманы складывали их, в руках прятали, только чего-то мокро было постоянно... В общем, собирали мы использованные презервативы. И постоянно контактировали со спермой непонятных мужиков. Только мы этого не знали. Спрашивать у взрослых боялись, так как понимали, что это что-то запретное, а интернета тогда не было.   "
51,disgust,overhear,vk,"Работаю тату-мастером. Клиенты бывают разной степени ебанутости. Недавно пришла бабень без записи, приняла, так как была свободна, а она хотела ""что-то маленькое"". Выбрала из моих эскизов красивый акварельный цветок. На вопрос, где бить будем, она задрала юбку и указала на свой невъебенно волосатый лобок, обтянутый прозрачными стрингами. Но основное фу не в этом, а в том, что трусы были не первой свежести и заляпаны разными выделениями. Отказала сразу.   "
52,disgust,overhear,vk,"В детстве, которое пришлось на 90-е, ходили летом с дворовыми ребятами по тротуарам, собирали выплюнутые жвачки, приклеенные к горячему асфальту, радостно запихивали их в рот и жевали. Потом делились друг с другом, у кого какой вкус. Сейчас вспоминаю и в ужасе! А тогда это было вершиной детского кайфа.   "
53,disgust,overhear,vk,"Пришла в гости подруга жены вся в слезах, а губа верхняя размером с вареник. Я — хирург. Ну, думаю, гнойник. ""Пошли на кухню, — говорю, — сейчас накрою, будем вскрывать"". Обезболил, обработал, пальцами губу зажимаю, а она, мать его, шевелится и вибрирует. Труханул, виду не подал. Делаю надрез, а там личинка овода с мой палец! Крутится, трещит как будто. Она орет, жена орет, кот в обмороке, я в шоке. Губу пролечили, кота откачали, гостя смыли в унитаз.   "
54,disgust,overhear,vk,"Бабушка моей подруги всегда отличалась крутым нравом. Это были 90-е, дефицит всего, в том числе и средств гигиены. Бывало, женщинам приходилось во время месячных использовать подручные средства: вату, всякие тряпки. Бабушка вместе с другой родственницей ехали в такси, по прибытии водитель недодал сдачу, и бабушка начала с ним ругаться. Спорили, орали, орали, и тут бабушка сказала: ""Да заткнись ты"", — вытащила из трусов тряпку и сунула ему в рот.   "
55,disgust,overhear,vk,"Боюсь мух, прям до омерзения. Именно огромных черных и зеленых. Один раз раздавила такую, и из нее начали лезть черви. Видимо, это и был переломный момент.   "
56,disgust,overhear,vk,"Мой знакомый после обеда в кафе вынул все зубочистки и, облизнув их, поставил на место... Я теперь их даже трогать не берусь.   "
57,disgust,overhear,vk,"Мой Дедушка после каждого приема пищи имел привычку прямо за столом чистить свои зубные протезы. Но делал это крайне своеобразно — достав протезы, проводил языком по внутренней части ложбинок, которые к деснам прилегали, собирая таким образом остатки пищи. Для неподготовленных зрителей это было еще то шоу.   "
58,disgust,overhear,vk,"Долго встречались, женились по любви, но, сделав меня своей собственностью, мой благоверный посчитал, что для укрепления семейных отношений не нужно скрывать друг от друга все присущее человеку. Регулярно пукать нужно было именно на кухне, а мне такие вещи показались шоком. Пить нормально он тоже не научился, но очень хотелось глобально заливать в себя с друзьями, выпить немного не прокатывало. Регулярно допивался до состояния, в котором не осознавал состояние тошноты и справлял свою нужду прямо в постель. Частые пьянки у нас считались нормой, и каждая заканчивалась вышеописанным итогом. Даже при понимании собственного состояния, после долгих уговоров, муж считал должным спать лечь именно со мной, как же он без жены спать будет, муж он или где. Конфуз неоднократно происходил не только в мою сторону, но и на меня. Не смогла я после нескольких таких ""праздников"" с мужем спать, ушла от него... А он не считает это причиной для развода.   "
59,disgust,overhear,vk,"Мой парень — дебил. Пошел в туалет, через 10 мин орет: ""ИДИ СЮДА СКОРЕЕ!"". Захожу, картина маслом — насрал сердечком, стоит улыбается. У виска пальцем покрутила. А этот экземпляр это дело сфоткал и с друзьями давай делиться. И ведь они подхватили идею. И всю неделю скидывали фото своих жопных трудов.   "
60,disgust,overhear,vk,"Ем свою ушную серу. Понимаю, что это отвратительно и мерзко, но ничего не могу поделать. Выковыриваю её либо ногтем, либо ушной палочкой и сразу в рот. Особый смак вытащить большой кусок, потом сидеть и перемалывать его между зубов. Хочу перестать это делать, но всё никак не могу бросить. Сродни курению.   "
61,disgust,overhear,vk,"Недавно муж перешёл на вегетарианское питание в связи с состоянием здоровья. Теперь ночью пукает так, что глаза слезятся и дыхание перехватывает, хотя раньше такого не наблюдалось. Очень люблю его, но сказать ему не могу, так как это его расстроит. Но глаза мои, глаза. Про нос молчу.   "
62,disgust,overhear,vk,"Работаю учителем в школе. Начался сезон простуд, и меня, видимо, тоже стороной не обошло. Стою у доски, записываю число и вдруг чихаю. Из носа сопли вылетают до нижней губы, под рукой ни платка, ничего. Пришлось слизать…   "
63,disgust,overhear,vk,"Обожаю чихать. Чтобы делать это чаще, я щекочу нос прядкой волос. Делаю это снова и снова, пока волосы не станут мокрыми от слизи. Облизываю и продолжаю щекотаться. Кайф))   "
64,disgust,overhear,vk,"В детстве бабушка периодически кормила нас с сестрой супом, в котором плавали какие-то жучки. Видимо, жившие в крупе, из которой был сварен суп. Когда бабушке говорили о жучках, она злилась, потому что сослепу не видела их в тарелке и говорила, чтоб мы ели и не перебирали харчами. Приходилось есть.   "
65,disgust,overhear,vk,"Для меня невероятное удовольствие — есть собственную рвоту. Обожаю после еды спазмами желудка выдавить все обратно и снова ощутить этот чудесный вкус завтрака, обеда или ужина. Многие спрашивают меня, почему я постоянно что-то жую, просят жвачку... У меня нет жвачки, зато есть рвота!   "
66,disgust,overhear,vk,"Моя бывшая свекровь — человек образованный, лет с десяти жила в квартире, но после всех туалетных дел она пользуется тряпочкой. Идёт в ванну, свешивает туда свою сраную жопу, мылит тряпочку в раковине, елозил немытой промежностью по краю ванны, мыльная грязная жижа течёт в ванну. За собой она ванну не споласкивает, ведь она ей не пользовалась, и плевать, что дети подходят мыть руки как раз к этому же месту, где она елозила сраной мыльной задницей. ""Да все болезни и грязь от туалетной бумаги"".   "
