emotion,source_name,source_type,text
STARTLE,overhear,vk,"Моему папе 47 лет. Каждую зиму он носит мою синюю детскую шапку со снежинкой, розовым бумбончиком и розовыми завязочками. Серьезный мужик, главный инженер, большой начальник, и в такой шапке. Орет на рабочих, ругается в этой шапочке, ну милота. Набираюсь позитива от него каждое зимнее утро.   "
STARTLE,overhear,vk,"Мой бывший парень жутко любил чёрный хлеб. Какие деликатесы, морепродукты, ему бы буханку чёрного хлеба и всё. Покупной не любил, говорил, что вкус тухлый, ел через силу и неохотно. Рассказывал, как ему покойная бабуля в детстве пекла. Ну, я тоже научилась печь этот несчастный хлеб, для меня это было долго и мучительно. В итоге он мне заявил, что мой хлеб походит на грязные носки, так и расстались.   "
STARTLE,overhear,vk,"Дожила до 30 лет и решила спросить мужа, как он попу вытирает. Оказывается, сидя! Начала спрашивать близких подруг, узнавать новые техники, гуглить Малышеву. Только я одна такая лошара?..   "
STARTLE,overhear,vk,"На улице мороз, иду, стуча зубами в своих мыслях, пытаюсь согреться. Откуда не возьмись подходит мужчина лет сорока с пакетами и говорит: «Привет, я Рома. Помнишь, работали вместе?» Я стою в непонятках, потому что никакого Рому я не знаю, работаю на одной работе в течение 13 лет, и у меня женский коллектив. А этот чудак продолжает: «Так вот… По старой дружбе хочу поддерживать с тобой отношения, кино/театр/кафе и занятия любовью». Я стала так безбожно ржать. Пикапер Рома сделал мой день.   "
STARTLE,overhear,vk,"Люблю вязать. Парню на Новый год связала милого небольшого оленя, думала, в самый раз к такому празднику. Но нет: он начал на меня орать;  выяснилось, что раз я дарю ему оленя, значит, он такой и есть, значит, я ему изменяю. Ушла от него.   "
STARTLE,overhear,vk,"Два года назад завела собаку, подобрала её на стройке, безумно её люблю, каждый день мы гуляем минут по 40. Так как в магазин нельзя с собакой, я вешаю шлейку на забор, и он терпеливо ждёт. Но всё поменялось, когда дважды собаку попыталась украсть пожилая женщина. На вопрос ""зачем"" ответила, что хотела проводить до дома собаку.   "
STARTLE,overhear,vk,"Совершенно не представляю, как люди знакомятся друг с другом и не перестают общаться после двух-трёх встреч. Мне новые знакомые, если они вообще появляются, надоедают стабильно через пару дней, очень редко — через неделю-месяц. Просто не остаётся тем для разговора, интересных нам обоим, общение заходит в тупик, и всё, конец. И так каждый раз уже лет десять. Странная и заставляющая задуматься закономерность.   "
STARTLE,overhear,vk,"Однажды в нашу однокомнатную квартиру повадился какой-то долбонат. Сука, в семь утра почти каждый день где-то с месяц мы просыпались оттого, что он дергал ручку входной двери. Пытались его подловить, караулили, но все безуспешно. То не приходил, то успевал смыться. Успела разглядеть только силуэт пожилого мужчины в закрывающемся лифте. Никогда неудобств соседям не создавали да и соседей с таким силуэтом нет.   "
STARTLE,overhear,vk,"История эта произошла в Сочи, в советские времена. Знакомый поехал отдыхать и, как водится, познакомился на дискотеке с женщиной; она оказалась местной. Ночью пришли к ней домой, на пороге гостиной она и говорит: — Только не шуми, а то мужа разбудишь. В гостиной, на раскладушке, муж.Знакомый в ауте: — Как мужа?! — Да всё в порядке, он импотент, у нас с ним всё оговорено. Когда, после бурного секса, знакомый узнал, что в квартире, кроме мужа, ещё находятся дети и тёща, то бежал оттуда как ошпаренный...   "
STARTLE,overhear,vk,"Каждую ночь мои соседи устраивают у себя траходром с дикими криками, скрипами и стонами. Ничего такого, но это напрочь отбивает у мужа желание! Он говорит, что не может заниматься сексом, когда за стеной такое творится, мол, чувство, будто в бордель зашёл. Ему нормально, а я страдаю. Уже больше полугода он ко мне не прикасается.   "
STARTLE,overhear,vk,"Живу в Канаде. У знакомой родился ребёнок, она воспитывает его в стиле ""gender neutral"", то есть не мальчиком и не девочкой. Унисекс — имя ребёнка, и она просит всех называть его ""they"", то есть ""они"", а не он или она. В её теории ребёнок вырастет и сам выберет, мальчик он или девочка.   "
STARTLE,overhear,vk,"Очень боюсь больших телевизоров, особенно советских. Как представлю, что они падают на меня... Иногда даже случается обморок. И вот, по иронии судьбы, как раз один из них падает около меня. Девушка, 21 год, есть седые волосы.   "
STARTLE,overhear,vk,"Моя подруга 10 раз в день моет жопу, а то и чаще; у неё нет постоянной диареи или глистов. В любой ситуации: дома, в гостях, в туалете кафе. С одной стороны — гигиена, сияющий анус, с другой — мне кажется, это ненормально.   "
STARTLE,overhear,vk,"Ловлю кайф от того, что кто-то приводит в порядок мои вещи, например, моет мою машину или убирает мою комнату. Когда смотрю, как протирают машину после мойки, то балдею, а если делают уборку салона, то кайф неимоверный, у меня начинается дрожь не по телу, а по всей голове бегают мурашки; оргазм отходит на второе место. То же самое происходит, когда клининговая компания моет окна и двери. "
STARTLE,overhear,vk,"Мама с 14 лет покупала мне одни и те же духи, другие забирала. Я психовала, злилась, мне они не нравились. Потом забила. Прошло 10 лет. Меня запоминают по этому аромату, узнают в толпе. Мне говорят, что великолепно пахну, на этот аромат ищут меня. Приятно. Спасибо маме.   "
STARTLE,overhear,vk,"У моего друга странная форма лунатизма. Он во сне садится играть в компьютерные игры, у него даже серьезные левелы и достижения есть, как у профиков в этой сфере. Но в обычной жизни он не очень активный пользователь компьютера — дальше ворда дело не заходит. И он, пока с друзьями не сняли его на видео, долго не верил нам, думал, что разыгрываем, потому что ничего не помнит, когда просыпается. Никакие лечения и терапии не помогают, да и сам уже смирился и жалеет, что только во сне это.   "
STARTLE,overhear,vk,"У мужа на заставке стоит наше совместное фото. Недавно забыл телефон на работе, а когда вернулся забирать — на заставке оказалось лицо одной из его коллег. Дома мы дружно поржали, а потом также дружно охренели, потому что в галерее оказалось еще около ста фоток ее селфи, в белье, обнаженной и т.д. Наутро муж пошел с телефоном к начальнику, который только и сказал: «Нефиг технику на рабочем месте оставлять». Мадам, правда, уволилась через неделю по неизвестной причине.   "
STARTLE,overhear,vk,"У меня очень много родственников. И у нас есть странная традиция праздновать первые месячные девочек, или, как у нас называют — ""в честь становления женщиной"". Почему это так, старшие не объясняют. Плюс только в том, что можно поесть много еды. Подарки дарить нельзя.   "
STARTLE,overhear,vk,"Иду на собеседование, взяла своего мужика за компанию. По пути повздорили, но он вроде не обиделся. Когда мы шли домой, он быстрым шагом удалялся вперёд, начал переходить на светофоре, а я пошла на другой светофор, так как он ближе и удобнее к остановке. Мой мужик обернулся, посмотрел, и больше мы не виделись, не общались. Встречались больше года; никто из нас так и не захотел выяснить, в чем проблема.   "
STARTLE,overhear,vk,"Парень обиделся, что в постели назвала его именем бывшего. Прикол в том, что у них одинаковые имена.   "
STARTLE,overhear,vk,"Все мы знаем, что философы сами по себе странные — ""не от мира сего"". Но на первом курсе наша философ действительно была с психическими отклонениями. То, что она кидалась в нас фантиками на парах, называла гомункулами — мы привыкли быстро. Как-то раз она опоздала на 40 минут, объяснила она это так: ""Да вы знаете, я с вороной разговорилась, хочется же иногда с умным человеком поговорить, не с вами же"". А в другой день она чуть не придушила девушку переносной трибуной. Боялись мы ее знатно.   "
STARTLE,overhear,vk,"В поезде у меня украли лифчик. Вечером под одеялом сняла его (за день успел натереть), засунула в пакет под полкой своей и уснула. Ехала в полупустом вагоне, ночью ничего не слышала, спала крепко. Утром достала пакет, а его там нет. Проверила все сумки, на полу, под полкой — не нашла. Так и пошла в свитере на голую грудь. До сих пор задаюсь вопросом, кому и зачем он понадобился…   "
STARTLE,overhear,vk,"У меня уже довольно давно есть одна привычка: когда хожу по улице, периодически внимательно смотрю под ноги и приговариваю: «Пять тыщ-щ-щ... пять тыщ-щ... », с надеждой, что когда-нибудь халява придёт. Когда сделала так при подруге, то думала, что не поймёт. Итог: теперь ходим вдвоём и заговариваем эти злополучные пять косарей. Пообещала, что если однажды найду их без неё, то обязательно отдам ей половину — за вклад в мою навязчивую идею.   "
STARTLE,overhear,vk,"Бывшая девушка пригласила на свадьбу, я без задней мысли согласился, общались мы с ней хорошо, я ей помогал чем мог, да и с парнем её мы нормально общаемся, он работает у меня, порядочный человек, ну я и пошёл. В начале всё шло довольно отлично, а потом начались какие-то шуточки, моё имя фигурировало чаще, чем тосты, невеста в конце речи добавила, что впервые получила с женихом оргазм, вздохнув, сказала, что много лягушек пришлось перецеловать, мерзких, бля, лягушек, но она старается не вспоминать это. Гости охуели не меньше меня. В конце вечера её отец извинился, а я так и не понял, что это было.   "
STARTLE,overhear,vk,"В универе была преподавательница, которая презирала и всячески пресекала списывание. На входе в кабинет, где должен проходить экзамен, она стояла с ватной палочкой и слегка тыкала ею в уши студентам. Так она проверяла отсутствие микронаушника. Палочка была одна на всех, сопротивляющихся расценивала как нарушителей, и они уходили с двойкой.   "
STARTLE,overhear,vk,"Я девушка, и у меня есть дурная привычка: не могу сидеть, не подтянув бёдра к животу. Сразу чувствую себя так, будто не хватает какой-то опоры. Дома за обеденным столом забираюсь с ногами на стул, на работе постоянно подмывает поджать колени к груди, сижу таким образом даже на толчке! Когда сижу прямо, уже даже дышать тяжело. Очень мешает жить, чувствую себя гребаной мартышкой(   "
STARTLE,overhear,vk,"Был у меня ухажёр. Пыль в глаза пускать умел. Он считал, что ""в моём возрасте"" не стоит так много времени проводить с родителями, мол, это ненормально, и нужно сидеть в своей комнате — нечего с родителями общаться. А у нас семья дружная, по выходных мы вместе выходим в кино, завтракать или гулять. У самого разведённые родители жили в одной квартире, и у них не принято подобное. После всех его указаний, кому и что я должна, послала этого кретина подальше. Люблю свою семью.   "
