,emotion,source_name,source_type,text
20,distress,overhear,vk,"Читаю секреты про мужей-изменников и друзей-идиотов. Читаю и завидую. У меня была серьезная травма в четыре года, и остался физический недостаток, очень заметный, врачи смогли максимально убрать шрамы, но я все равно урод. Сейчас мне 27, работа только удаленная – на обычной отказывают, друзей нет и не было, ни одного свидания, о большем я вообще молчу – мужчин вижу только издали. В 16, в период подростковой дурости, специально поздно вечером ходила, надеясь нарваться на гопников, и один раз даже получилось. Он выматерился и быстро ушел. Я бы рада была друзьям-идиотам, лишь бы они были. И парню-изменнику, пусть хоть на несколько дней. А перед каждым Новым Годом так одиноко и тоскливо.   "
21,distress,overhear,vk,"Мне почти сорок, и я впервые задумался, что у меня, по всей видимости, поминок не будет, когда я умру — у меня за всю жизнь нет ни единого друга. Я просто исчезну и всё.   "
22,distress,overhear,vk,"25 лет, спортивный, образованный, квартира, машина, лучшая работа. После очередного расставания с девушкой (жили год и ещё два разъезжались с переменным успехом) внезапно понял, что на самом деле ничего хорошего в жизни не сделал, никому не нужен, полное ничтожество — в двух словах. Шестой месяц как замкнулся в себе: обаяшка, красавчик, не верю в себя и боюсь отношений, чувствую себя сломанным.   "
23,distress,overhear,vk,"Я девушка, 23 года. Уже четыре года живу в США. Наверное, много кто хотел бы сейчас оказаться на моем месте, но нет. Приехала в 19 лет, работала на двух работах по 12-13 часов в день без выходных. Потом работала в супермаркете за минимальную зарплату, которой еле хватало, чтобы оплатить учебу и квартиру. Потом стала работать няней и воспитывать чужого ребёнка, который стал мне самым родным в этой стране. Самое обидное, что теперь я ненавижу праздники. Приближается Рождество, а я одна, даже некому подарок купить.   "
24,distress,overhear,vk,"С детства моими любимыми персонажами были готичные, одинокие и несчастные существа типа Дракулы, Призрака оперы, Чудовища из «Аленького цветочка». Мне всегда хотелось их полюбить, отогреть, спасти. Вот только сейчас я осознала, что сама превратилась в одинокого, отвергнутого изгоя, живущего в своём холодном замке, но, увы, спасать меня никто не собирается...   "
25,distress,overhear,vk,"В детстве у меня не было друзей, только одноклассники, с которыми я не ладила, и девочки из кружка по вокалу, с которыми я так же не находила общий язык. Мама пригласила ребят отметить мой день рождения. Я ждала их два часа за огромным столом с пятнадцатью тарелками, и не пришёл никто. С тех пор не люблю свой день рождения, но где-то внутри по-детски мечтаю, что однажды приду домой, а там много друзей с шариками и хлопушками.   "
26,distress,overhear,vk,"Моя квартира опустела. Я пришёл домой, а там тихо, не играет весёлая музыка, и никто не танцует на кухне за готовкой. Никто не встретил солнечной улыбкой, даже кот ощутимо изменился после её ухода. Я забывался в играх, отдыхал от работы. А она засыпала и просыпалась одна. В последний вечер она принесла мне ужин к компьютеру, не звала на кухню, не злилась на то, что не пришёл. А потом ушла. Постель до сих пор пахнет ею. Мне одиноко и невыносимо больно. Она больше не вернётся.   "
27,distress,overhear,vk,"Решила провести 30 дней без интернета. Вышла из всех соцсетей. На протяжении этих дней никто из друзей не пришел ко мне, не позвонил и даже не отправил смс. Когда я зашла на сайт, то была разочарована. Никто, абсолютно НИКТО не заметил моего ухода. А ведь с некоторыми людьми я была рядом более 10 лет...   "
28,distress,overhear,vk,"Мне 26 лет, два высших образования, хорошая работа, квартира, машина. Для всех я карьеристка с нежеланием выходить замуж и рожать детей, но никто и не догадывается, как я рыдаю ночами и пью через день, чтобы заглушить своё одиночество. А так хочется идти с любимым человеком за руку по магазинам, планировать, что приготовить, смотреть фильмы, чувствовать, что кому-то нужна, и радоваться простым жизненным мелочам. Всё бы отдала, чтобы стать для кого-то любимой и родной.   "
29,distress,overhear,vk,"Мне 24. Последние пару лет я чахну. Ощущение, будто на мои плечи легла вся бренность этого мира. Я чахну от осознания, как несовершенны люди, как тяжело мне мириться с этим. Как тяжело понимать, что ты не можешь открыться людям, потому что знаешь, что со временем этого никто не оценит и не вспомнит. Я живу нормальной жизнью, общаюсь с людьми, хожу на работу, но в душе у меня такая всепоглощающая тоска...   "
30,distress,overhear,vk,"По долгу службы пришлось переехать в маленькую деревушку. Естественно, я тут совсем одна. Ни знакомых, ни друзей, только коллеги по службе, да и тех я не больше трёх месяцев знаю. Короче, около недели летает по квартире муха. Первое время бесила меня, хотела ее прихлопнуть, а потом жалко стало ее, тем более я заметила, что она не пристает, а просто рядом всегда со мной летает. Вот я и решила, что она будет моим питомцем. Так сказать — сошлись два одиночества. Иногда веду диалог с ней. Назвала ее Валюхой. Ждём с ней первый снег и Новый Год.   "
31,distress,overhear,vk,"Переехала по работе на Дальний Восток в абсолютно чужой город, где ни родных, ни знакомых. Десять месяцев убеждала всех близких в том, что все хорошо, и я бодрячком, а недавно обнаружила себя пятничным вечером за просмотром ""Секса в большом городе"" в обнимку с полупустой бутылкой вина и в окружении кучи оберток от конфет.   "
32,distress,overhear,vk,"Совсем недавно заехала в дом к мужчине, который сдаёт комнату. Была очень удивлена порядку и аккуратности. Видела много закрученных банок с различными сортами салатов, варенья и тому подобное. Любая женщина позавидует. Однажды за приемом пищи мы разговорились, и он признался, что пять лет назад, будучи женат, встретил куклу на 25 лет младше него и не удержался, а жена этого не смогла простить. Сейчас живет один. И на фразу ""у вас дома так уютно"" просто ответил: ""Вот, что с человеком делает одиночество"".   "
33,distress,overhear,vk,"У меня никогда не было своей комнаты. Жили полной семьёй в трёхкомнатной квартире, и я сначала спала с родителями, а потом — с бабушкой. Я любила её, но всё равно всё время мечтала о своей комнате, где никто не встанет в семь утра пить таблетки, делать уколы или просто не будет громко ворочаться на соседней постели. А этим летом бабушка умерла. Оторвался тромб. Я рыдала и рыдала. И как бы много сейчас отдала, чтобы просто обнять её. Зато теперь есть своя комната... Такая большая для одного человека.   "
34,distress,overhear,vk,"Я ненавидела свою жизнь. У меня заболевание, при котором мое тело ужасно пахнет. Не пахнет, а воняет. С собой в школу носила запасную форму, потому что в середине дня от меня уже воняло смесью кисло-сладкого навоза и мочи. Всю жизнь было так. Но в один момент меня спас он: добрый и милый. Он уверял, что сделает меня счастливой и вылечит. Уверял, что я буду жить, как человек, и наконец начну ценить жизнь. Кто он? Алкоголь. И мой воображаемый влюблённый мужчина, которого я никогда не увижу.   "
35,distress,overhear,vk,"Когда заказываю еду с доставкой, всегда прошу набор приборов на двоих. Не хочу, чтобы оператор и курьер думали, что я неудачница, одиноко поглощающая ночь напролёт горы еды.   "
36,distress,overhear,vk,"Мне настолько одиноко, что я специально остужаю пальцы на одной руке, чтобы уменьшить её чувствительность, и глажу этой рукой свою другую руку, чтобы хоть как-то утешить себя в сложных ситуациях, потому что с богатым воображением и охлаждёнными тактильными ощущениями кажется, что гладящая рука не моя, а чья-то.   "
37,distress,overhear,vk,"В фильмах про любовь всегда есть третий, который любит больше, он просто молчит об этом. Ему больнее, потому что он третий, даже мы, зрители, не замечаем его. Он более одинок, чем главные герои. Но самое ужасное, что в своей же жизни я — третья.   "
38,distress,overhear,vk,"Стою на кассе, покупаю алкоголь. Поступает просьба показать паспорт. Показываю, а на глазах слёзы... Не от радости, что молодой посчитали, а от одиночества. Вроде ещё сравнительно молодая, выгляжу хорошо (41, а паспорт спрашивают, хотя хожу без косметики), а бухло себе одной покупаю. В одно лицо пить буду, ибо больше не с кем.   "
39,distress,overhear,vk,"Мне нужен друг. Друг, которому я смогу написать в любое время дня и ночи. Который, если я разобью чашку, скажет: ""Пофиг на неё, главное, что ты в порядке"". Который будет гулять со мной под дождем, смотреть фильмы, стараться рассмешить, когда мне грустно. Который скажет: ""А почему бы и нет!"" — вместо: ""Да ну, это несерьёзно"". Который, когда я заболею ветрянкой, будет мазать пятнышки зелёнкой и смеяться над тем, как забавно я выгляжу. Я слишком устала от тех, кому от меня нужно что-то, но не нужна я.   "
40,distress,overhear,vk,"Замечено, что в зоопарке на мой голос откликаются исключительно бараны, козлы и кабаны. И хоть бы один тигр! Или, допустим, лев, медведь. Вот так и в моей жизни: козлов вокруг море, но я до сих пор одна.   "
41,distress,overhear,vk,"Каждый вечер прихожу в огромную квартиру в центре города, имея абсолютно всё и не желая ничего. Весь вечер просто лежу и смотрю в окно, даже книгу открыть не хочу. Муж приходит около полуночи, развивает свой бизнес, общаемся по сути только по выходным, и так хочется просто по-человечески поговорить обо всём с кем-то на скамеечке во дворе с пивом. Прямо, как в молодости. Однажды приходит понимание, что деньги и их количество перестают приносить счастье — одиночество за них не продашь всё равно.   "
42,distress,overhear,vk,"С детства я мечтала стать успешной, путешествовать, обеспечивать своих родителей. Сейчас мне 23 года, высшее образование, любимая работа в успешной компании, доход, которого я мечтала достичь только к 30 годам, поездки за границу, дорогие брендовые вещи. Лишь достигнув всего этого, понимаешь, что ни один пункт из этого списка не сможет заменить любовь и участие любимого человека, ничто не заткнёт дыру в сердце. Он самое дорогое и важное, но вряд ли это поймёт и поверит.   "
43,distress,overhear,vk,"Я крайне разносторонний человек: получаю престижное финансовое образование, пишу неплохие стихи и малую прозу, эзотерик высокого уровня, йога, спортзал, пробежки, читаю самую разную литературу, играю на гитаре, пою и так далее. Когда кто-то слышит, то реакция примерно следующая: ""Вау! Какая ты талантливая!"". А я не талантливая, я одинокая, и мне вообще нечем заняться. Совсем. Потому что развлекать себя 24 часа в сутки 7 дней в неделю это сложно!   "
44,distress,overhear,vk,"Заело одиночество внутри семьи. Так получилось, что духовно дочка и муж далеки от меня, не понимают меня, мы разные. И дочка похожа на мужа внешне, внутренне, любит его больше, чем меня, обожает его родителей. Загорелась мечтой завести собаку, чтоб хоть она была моей. Муж, естественно, против. Представила, что и собака будет любить его или дочку. Хочется рыдать от безысходности.   "
45,distress,overhear,vk,"Я с детства очень крупная, сейчас уже откровенно толстая, но у меня симпатичное и совсем не полное лицо. Лет мне уже прилично, я одна. Недавно с горя зарегистрировалась в приложении знакомств для полных. Фотографий у меня немного, и на всех видно только лицо. Куча лайков, сообщений. Я знаю, что надо бы выложить свой ""зад"", это будет честно. Но как же хочется побыть красивой хотя бы так.   "
46,distress,overhear,vk,"Мне 25, и я дальнобойщик, уже объехал всю страну с запада на восток, побывал во множестве красивейших мест нашей родине: Байкал, Тыва, Урал. Рейсы бывают месяца по три, все мои знакомые и друзья считают, что это круто вот так путешествовать — типа и денег заработаешь, и мир посмотришь. Но это абсолютно не так. Уезжая в рейс, я не знаю, дождётся меня моя девушка или нет, будет ли кто-нибудь переживать и ждать меня, и это угнетающее чувство одиночества, которое не передать словами.   "
47,distress,overhear,vk,"Живу на Кипре. Работаю на приличной должности. Но я здесь одна. Иногда хожу на свидания и ещё больше разочаровываюсь в людях. Каждый день выпиваю бутылку пива, а то и две. Иногда напиваюсь до ужасного состояния. Хочется вернуться в Россию под мамино крылышко, но понимаю, что здесь хорошая работа, и многие мечтают быть на моем месте. А я не могу. А мне всего 21. Девушка.   "
48,distress,overhear,vk,"Обычно понимание того, что ты уже созрела для серьезных отношений и семьи к тебе приходит, как кажется на первый взгляд, неожиданно. На самом деле, чем дальше ты от своего родительского дома, тем больше усиливается желание ощутить эту теплоту, домашность, запах свежеприготовленного борща и рядом любящего человека в домашних тапках, в которого хочется уткнуться носом и не вылезать из объятий. Вдруг оказывается, что все твои ухажеры хотят лишь залезть к тебе под юбку, а на твои проблемы им глубоко наплевать. У тебя случаются приступы нежности даже к ""ебырям"", что их очень пугает. А тебя расстраивает, что ты никому действительно-то и не нужна.   "
49,distress,overhear,vk,"Мне 24. Люди говорят, что я красивая, верная и нежная. Так меня видят. Но я всегда одна, у меня нет друзей, нет любимого, с семьёй практически не общаюсь. У меня не было вечеринок, посиделок с друзьями, совместных проектов, просмотров фильмов. И я не знаю почему. Я общаюсь с людьми, они мне интересны, читаю постоянно, самообразовываюсь. Но ни в одной сфере жизни ничего не складывается. У меня постоянная депрессия. Больше всего ужасает эта несправедливость: почему одним все, а другим ничего. Это, наверное, что-то про профессиональных неудачников.   "
50,distress,overhear,vk,"Заказала одежду с доставкой на дом, все было хорошо, приехал курьер... Я открываю дверь, а там не мужик сорокалетний, а симпатичный молодой парень и глаза у него такие голубые-голубые... Стоим, друг на друга смотрим, он отдает пакет, а на меня вдруг нашло, и я его поцеловала. Он оказался не против, не отошёл, даже ответил на поцелуй, а потом приехал лифт, и он уехал. Я молодая девушка, симпатичная, никогда такой безрассудной не была, но вот, что делается, когда два года нет отношений(   "
51,distress,overhear,vk,"У многих были или есть воображаемые друзья. А у меня их четыре. Моя подруга, которая умеет играть на скрипке, и с которой мы часто катаемся на лошадях. Еще одна подруга, которая всегда улыбается, с которой легко и свободно. Друг, которому нравится подводить глаза и который часто влюбляется. И мой парень, который понимает меня лучше всех на планете, которого я безумно люблю. Жаль, что их кроме меня никто не видит и не узнает о них, ведь это чудесные люди. А в реальности у меня нет никого. Совсем.   "
52,distress,overhear,vk,"Мой муж ничего не хочет делать со мной вместе. На каток не пойдёт - не умеет кататься. Я тоже, но с ним хотела хотя бы попробовать. На какие-то курсы - нет. В спортзал - нет. На выставку - нет. Концерт - нет. С собаками выехать в какой-нить парк для прогулки - нет. В бар сходить - нет. Даже дома со мной выпить пива, которое я ненавижу, - нет. Так и живу. Мне одиноко. Мне грустно и скучно. Я не хочу делать все это одна. Хочу с мужем. Ведь если я начну все делать сама, зачем тогда муж...   "
53,distress,overhear,vk,"Настолько хреново с личной жизнью, что покупаю мужские дезики, крема после бритья, ароматы, и прочую пахнущую лабуду, расставляю баночки по ванной, пшикаю подушку перед сном туалетной водой. Покупаю мужские тапки, футболки... Развешиваю их в шкаф для имитации мужской особи в доме. Когда иду мимо кпп (живу в бывшей военной части) часто думаю о похищении солдатика. А ведь прошел всего год моего одиночества...   "
54,distress,overhear,vk,"Я шутками пыталась закрыть рану в душе. Мама в детстве била за любую провинность и даже тогда, когда у неё просто не было настроения. Разбивала бутылки об голову, лупасила всем, что попадется под руку. У меня за плечами две попытки самоубийства. Я никому не рассказывала про моё детство. Я ужасно боюсь чужого мнения. Я стараюсь казаться весёлой, чтобы быть хоть немного любимой.   "
55,distress,overhear,vk,"Сегодня я так чётко осознала, что когда тебе некого любить и не о ком заботиться, жизнь пуста. И так тяжело наполнить смыслом все эти бесконечные часы. Ты покупаешь модную одежду, увольняешь ленивых сотрудников, выписываешь премию старательным, покупаешь бельгийское пиво 800р за 0, 75 и идёшь в пустую квартиру. Ты клянёшься себе никогда больше не любить, ибо ну его нахуй этот ""смысл"", лишь бы боли этой зверской никогда впредь не почувствовать. Нет уж, увольте.   "
56,distress,overhear,vk,"Завидую людям, у которых ближайшая родня начинает бить во все колокола, если сын/дочь внезапно исчезнет. Мои полгода будут думать, что я у молодого человека залипла, прежде чем хватятся. Потом будут уверены, что я у подруги, которую они в глаза не видели, и только потом кое-как начнут шевелиться. А у меня ни подруг, ни приятелей, а парню класть с три кучи, где я. Уже год живу в Москве, свалила из-за тяжелой обстановки в семье, проверяю иногда профили отца, матери и подруг — у всех все заебись, всем насрать, словно и не было меня никогда.   "
57,distress,overhear,vk,"Отец был буйным алкашом (пока не умер), а моё детство — ужасным. Были маленькие брат и сестра, мама, старые бабушка с дедом. В 13 лет я уже тащил на себе кучу дел, решал чужие и свои проблемы, ребёнком не считали. Сейчас уже далеко за 20, вроде всё хорошо. Все считают меня сильным, замкнутым и жестоким. А я ночью чуть ли не рыдаю от ревности, вспоминая, как мой лучший друг общался со своим сыном. Мне все эти годы так не хватает ""взрослого"" мужика, с которым просто можно всем поделиться, и он поймёт. Друзьям ничего не рассказываю, ведь у них своя жизнь, а у меня — своя. Кому нужны детсадовские проблемы взрослого амбала? Девушки бывают, могу создать семью, привык быть взрослым и ответственным, но не хочу. Хочу детство и батю, но это невозможно. Думаю, я не смогу быть счастливым.   "
58,distress,overhear,vk,"У меня дома шикарный балкон с панорамными окнами и красивым видом на город. Одно из моих любимейших занятий — это летним вечером сидеть на балконе, смотреть на закат с кружкой травяного чая, иногда бокалом вина или с фруктами, думать о своём, мечтать, слушать музыку или аудиолекции. Здесь я отдыхаю после тяжёлой работы, вдохновляюсь. Очень жаль, что не с кем поделиться этим удовольствием, поболтать. Друзьям всегда некогда, а муж вечно в телефоне/компьютере, не оторвёшь. С одной стороны здесь мне хорошо, с другой — именно здесь на меня накатывает чувство одиночества.   "
59,distress,overhear,vk,"Работаю в госструктуре пять дней в неделю. Каждое утро встаю в шесть, выхожу в семь, час еду на работу сначала на эльке, затем на метро. Затем выхожу с работы в шесть вечера, час еду до дома тем же путем. И так всю неделю. На работе периодически с мужиками выпиваем самогончик (вкусно гонят) — то др у кого, то командировка, то еще чего, праздник какой. Возвращаясь домой, наяриваю холостяцкий ужин (как правило, какой-нибудь полуфабрикат) иногда с бутылочкой пива. Пятница - короткий день, можно и пару бутылочек или вина. Друзья есть, бывает, встречаемся даже, но редко. Чаще всего провожу вечера и выходные перед компом... Мне 22 года. Я девушка. В душе не ебу, в какой момент не туда завернула.   "
