emotion,source_name,source_type,text
DISGUST,overhear,vk,"В период бурной молодости на пьянке внезапно закончилось пиво, я была расстроена, и мне очень хотелось ещё, прям до трясучки. Я как раз вышла из уборной и начала поиски по дому; подруга и другие товарищи уверяли, что больше пива нет. Но я нашла спрятанную пластиковую бутылку и жадно начала пить: вкус показался странным и разбавленным. Оказалось, один из парней, пока уборная была занята, нассал в бутылку, а я это выпила. Сразу протрезвела от отвращения.   "
DISGUST,overhear,vk,"Есть у меня знакомая пара — ярые противники бытовой химии, а также уходовой косметики типа дезодорантов. По странной иронии, несмотря на то, что они следят за собой — красивые, стройные, ухоженные — запах пота у обоих очень сильный и неприятный. И стоит надеть вещь один лишь раз, запах впитывается мгновенно. Давала я им как-то пару своих футболок, вывела вонь только через несколько стирок.   "
DISGUST,overhear,vk,"Мой муж — золотой человек. Он замечательный семьянин, добрый, ласковый и нежный мужчина. Его ценят на работе, но и по дому он может абсолютно всё. Эти и другие слова я повторяю себе, когда в очередной раз закидываю в стиралку его труханы с коричневыми дерьмопятнами.   "
DISGUST,overhear,vk,"Через несколько дней после Нового года зашла соседка с бокалом и бутылкой шампанского. Я предложила Мартини. Посидели час, соседка отлучилась в туалет, её долго не было. Пошла в ванну мыть руки и опять пропала. Иду её проверить. Эта сука заблевала мне весь туалет, ванну и коврики. Насильно спровадила нежданную гостью. Блять, ну, ладно пить к 40 годам не научилась, но блевать-то аккуратно в гостях постаралась бы! Теперь шкерится от меня и дверь не открывает. Я давно всё отмыла, просто бокал вернуть хочу!   "
DISGUST,overhear,vk,"Как-то ночью встала в туалет, включила свет, села, как вдруг прямо перед моими ногами что-то упало и зашевелилось. Это была жирная мокрица! Я подняла голову и увидела, что ещё три мокрицы лезут из всех щелей навесного потолка. Я выбежала оттуда с диким криком и вовремя: они начали падать на пол! Через время вернулась туда с тапком. На полу сидел кот и лапкой катал половину одной мокрицы, другую дожёвывал. Остальных, видимо, он уже сожрал.   "
DISGUST,overhear,vk,"Сидела на детской площадке и смотрела, как братик играет. Рядом села женщина, судя по всему, ей было нехорошо. Когда я спросила, всё ли в порядке, её вырвало себе под ноги. Она внимательно посмотрела на лужу блевотины, потом достала оттуда что-то и положила в рот. На мой немой ужас сказала: «Таблетка дорогая очень, а я её только недавно выпила».   "
DISGUST,overhear,vk,"В детстве во дворе с подружками собирали использованные презервативы и упаковки от них и складывали их под камень за домом. У нас там была своеобразная коллекция. Сейчас понимаю, какой это пиздец: брать в руки эти презервативы со спермой, которые побывали в чьей-то пизде, а тогда не знали даже, что это такое. Как только не заразились ничем, ведь на улице проводили весь день. Вытирали руки от склизкой массы о шорты и дальше бегать.   "
DISGUST,overhear,vk,"Заклеиваю камеру на ноутбуке не потому, что боюсь ФСБ. А делаю это по причине того, что боюсь, что мой парень-программист взломает мой ноут и увидит, как я ковыряюсь в носу и ем козявки.   "
DISGUST,overhear,vk,"Имею мерзкую привычку, когда пукаю, подставлять руку и нюхать. В обществе-то я себя сдерживаю, а вот дома ничто меня не остановит. Однажды лежали с молодым человеком, смотрели фильм, и я настолько была увлечена сюжетом, что, когда оно самое подкатило к моей жопе, я машинально подставила и понюхала руку. Так как это было начало отношений, парень такой перфоманс мне не простил. Вот так я и пропердела парня.   "
DISGUST,overhear,vk,"Родные не понимают, почему я с каждого кусочка мяса снимаю любой жир, даже с курицы. Просто однажды в детском саду нас кормили макаронами с мясом. Так у меня была тарелка сплошного жира вместо мяса. Естественно, я отказывалась это есть. Воспиталка на это лишь взбесилась и начала впихивать всё в меня, от чего меня вырвало. Но даже после этого она пыталась запихать в меня мою же блевоту. С тех пор я просто не переношу жир в еде. Родные в курсе, но называют это детской придурью.   "
DISGUST,overhear,vk,"Было мне четыре года. Приехали к бабушке в село, у нее печка, отопление и готовка на печи. И там бегали тараканы; один упал на печку, сжарился. Мама его на край печи отодвинула и говорит мне в шутку: «Будешь жареного таракана?» А я, вместо брезгливости и вопроса, а можно ли, просто закинула его в рот. После крика мамы: «Выплюнь быстро!», я обижено достала снек изо рта и недоуменно спросила: «А почемуу?» Больше мама со мной так не шутила.   "
DISGUST,overhear,vk,"Моя знакомая, будучи пьянющей вусмерть, переспала с парнем на тусовке во время менструации, а потом спустя почти неделю пошла к гинекологу, потому что что-то её там беспокоило. В итоге оказалось, что у неё там тампон ещё с того раза. Парень ей просто его туда вогнал, а она даже не потрудилась его вытащить перед сексом.   "
DISGUST,overhear,vk,"Мой бывший был довольно богатый и известный в узких кругах. Имеет сырный бизнес. Когда встречались с ним, он все время угощал меня своими сырными экспериментами — то торт сделает, то мороженое. Однажды от его сестры узнала, что он, желая меня влюбить в себя, накончал в сыр, которым позже угощал меня. Больше удивило то, что его сестра говорила об этом спокойно, а когда я назвала бывшего ебланом, то она мне ответила, что сама и посоветовала ему такой метод обольщения.   "
DISGUST,overhear,vk,"Года три назад какой-то урод сначала дрочил на меня в трамвае (мы стояли в конце вагона), а потом кончил мне на спину, когда я отошла подальше. Рядом стояли парни, но никто ему даже слова не сказал. Я жила с этим очень долго, стараясь забыть и тут... Этот «человек» пришёл устраиваться ко мне на работу ПОВАРОМ! Не передать, что со мной происходило, пока я проводила собеседование! Так и хотелось сказать: «Простите, Вы мне спину три года назад обкончали, на работу я Вас не возьму».   "
DISGUST,overhear,vk,"Ехала в маршрутке, стояла рядом с сидящим на одиночном месте мужчиной. Почему-то начала следить за его действиями, хотя обычно так не делаю, чем-то он привлёк взгляд. Мужчина был ухоженный, приятно одетый, копался в телефоне. И вот он копается дальше, видимо, экран замарался, и он облизал экран телефона, и вытер о брюки, и так раза 4-5. Чуть не блеванула, представив, сколько микробов было на телефоне и в его рту, и всё это перемешалось.   "
DISGUST,overhear,vk,"Мы живём в доме, в котором тараканы живут везде, даже в подъезде. После капитального ремонта в квартире мы видели их крайне редко. Когда отодвинули плиту на кухне, освободили доступ под шкафчики, я решила там убраться: всё под шкафом с раковиной было усеяно тараканьими экскрементами и трупами. Я сняла все заглушки, насквозь обгаженные этими тварями. К счастью, живые мне не встретились, но всё равно — это просто ужас какой-то, тошнит до сих пор.   "
DISGUST,overhear,vk,"Всех людей, с которыми езжу с утра в маршрутке, знаю в лицо. И никогда не сажусь с одним дяденькой, если это единственное место. Потому что он невероятно вонюче, но тихо, бздит. Аж сидеть жарко становится. При этом делает он это, только если рядом появляется сосед. До этого, видимо, терпит. Так хочется проучить этого пердельных дел мастера, что сил нет. Вопрос — как.   "
DISGUST,overhear,vk,"Мама не разрешила девятилетней мне остаться с ночёвкой у бабушки, громко заявив: ""У тебя же месячные! Вонять будешь как дохлая кошка!"" Тогда бабушка разрешила ситуацию, сейчас с мамой отношения ровные. А привитое бабушкой понятие такта не позволяет сделать маме замечание о том, что ей пора регулярно пользоваться урологическими прокладками. И стирать, а не сушить обоссанное белье на включенном радиаторе, потому что вонь просто глаза выедает.   "
DISGUST,overhear,vk,"Когда работала менеджером по продажам, основной обязанностью было подписание договоров. Для этого делала копии документов клиентов. Вот однажды привычно заполняю бумаги, открываю паспорт сидящего напротив мужика, а у него за прозрачной обложкой лежат молочные зубы. С кариесом. Два зуба. Я думала меня стошнит тут же. С диким лицом засунула этот паспорт в ксерокс, быстро все подписала и час мыла руки потом. Фу. Он бы ещё пуповину засунул в паспорт в знак своей отеческой любви...   "
DISGUST,overhear,vk,"После похода в туалет по большому какашки начали уплывать нехотя, намекая на затор. В панике вызвала сантехника, свалив плавающий ""подарок"" на сына. Как оказалось, человек все понимает, всякое бывает, работа такая, и он полез голыми руками прямо туда, для начала голыми же руками выловив плавуна; начал там шебуршать. Выловил сетку для раковины, которую я, не заметив, вылила в унитаз вместе с грязной водой, когда мыла посуду.   "
DISGUST,overhear,vk,"Недавно впервые попробовала кальян. Наслушавшись вдоволь умилений моей осторожностью, решила повыпендриваться и вобрать в себя максимум пара. Сделала глубокий-глубокий затяг, всё красиво, потом начала выпускать. В итоге закашлялась и выблевала на стол свой переваренный ланч.   "
DISGUST,overhear,vk,"Как обычно сделали с друзьями кальян, я делаю несколько первых затяжек, и мне в рот из шланга прилетает что-то шершавое. Думая, что это крошка табака, просто сплюнула. Потом решила всё же посмотреть внимательно — рыжий таракан. Он ещё вяло шевелился. Обычно дома тараканов нет, откуда этот — непонятно. Убрала его, никому ничего не сказала, держала лицо, чтобы не портить вечер. Всё еще помню это шершавое ощущение на языке.   "
DISGUST,overhear,vk,"Очень сильно накидалась вином на корпоративе. Телефон разрядился, каким-то чудом дошла до метро. Время — почти час ночи, поезда почти не ходят. В руках бумажный пакет с туфлями, рядом сидит человек пять. Еду и чувствую — начинается. Блюю в пакет, делая вид, что ничего не происходит.   "
DISGUST,overhear,vk,"От одной учительницы в школе постоянно странно пахло. Позже выяснилось, что так пахнет от людей, у которых недержание. Прошли годы, и так вышло, что теперь мы с ней работаем в одной школе. Недавно в её кабинете я села на учительский стул, а он мокрый. Весь день от меня пахло ещё хуже, чем от неё.   "
DISGUST,overhear,vk,"Для меня выражение ""орнуть с подливой"" обрело прямой смысл. Из-за проблем с походом в туалет ""по-большому"" использую слабительные свечи. Лежу я, залипаю в телефон и жду, пока они подействуют. Парень кинул смешной видос. Я неожиданно от души сильно начала смеяться, и слабительное пришло в действие. Я сходила в туалет, лёжа на кровати. Как раз оба туалета и душевая в общежитии были заняты... Ну, хоть покакала наконец-то.   "
DISGUST,overhear,vk,"Вылез у меня на заднице огромный болючий чирий. Попросила мужа выдавить, потому что сидеть было невозможно. Легла кверху задом ему на колени. Пока он давил, я орала от боли, но вдруг заорал он! Я повернулась и увидела, что всё кровянисто-гнойное содержимое чирия было на его лице! Мы молча таращились друг на друга. Огромная капля гноя висела на его губе, и он на автомате облизнул губу! Когда он понял, что попало ему в рот, снова издал крик раненого тюленя и щеманулся в туалет. Блевал до Парижа.   "
DISGUST,overhear,vk,"Живу в Китае три месяца. Понимаю, что культура другая, но это пиздец... Плюнуть, харкнуть, рыгнуть и даже пукнуть — это нормально. Посадить пописать ребёнка посреди улицы — ещё лучше. Тыкать пальцами, фотографировать — легко. Но самый ужас, когда едешь в автобусе, и кто-то перед твоим лицом выковыривает остатки еды, ушную серу и обтирает по стенам. Но при всём при этом китайцы очень дружелюбные и открытые)   "
DISGUST,overhear,vk,"Уехали родители с братом на море. Я осталась дома и пригласила к себе парня, он хотел выпить чаю и, перепутав розетки, нечаянно отключил морозилку. Я этого не заметила, а через пару дней мы уехали на свадьбу к сестре. Вернувшись через неделю домой, я возле квартиры почувствовала запах гнилятины. Зайдя в квартиру, этот запах усилился, он исходил из морозилки. Открыв её, я увидела настоящий пиздец — мясо всё сгнило, и там копошились сотни личинок. Пиздюлей я получила знатных тогда. Мясо больше не ем.   "
DISGUST,overhear,vk,"Стоим с одногруппницей в метро, а справа у колонны тусуется мужик в белых брюках. Стоит, мнётся и вдруг застыл. А на жопе мелкое пятнышко быстро разрасталось в поносную кляксу до самых подколенок.   "
DISGUST,overhear,vk,"Размораживала куриную ножку в плошке с холодной водой, а когда собиралась слить воду, поняла, что ванная (общежитие) занята, поэтому придётся воспользоваться унитазом. Эта ножка была скользкая и холодная, и я уронила её в унитаз. Тут же выловила её и помыла под горячей водой, когда ванная освободилась. Было с одной стороны мерзко, а с другой у меня был вариант остаться голодной и брезгливой, поэтому я постаралась не думать об этом. На вкус не повлияло.   "
DISGUST,overhear,vk,"Пришла на маникюр к девушке и просто охренела от её стен. Все стены в полосках от убитых тараканов, кое-где даже лапы остались и тельце. Походу, всех её клиентов это устраивает. Запись у неё очень плотная, в интернете только хорошие отзывы, но я больше не пойду к ней.   "
DISGUST,overhear,vk,"У мужиков чем-то воняют письки. Не то, чтоб я много писек перенюхала, но с подругами-то обсуждаем, и каждая описывает по-своему! И всегда что-то не сильно приятное. Почему же эти письки воняют — не пойму! Моё описание — приторно-немытый запах!   "
DISGUST,overhear,vk,"Мама рассказывала: «Еду к знакомому, пригласил рыбку пожарить. Вот жарим рыбу, решила достать муку и вижу — что-то там шевелится». Это были опарыши. Мама вызвала такси и уехала сразу. Знакомый до сих пор считает, что это нормально, ведь это же мясо, зажарится и сойдет.   "
DISGUST,overhear,vk,"У бывшего была мерзкая привычка: подрочив, он вытирал сперму тем, что лежало под рукой. Я часто с ним на эту тему ругалась, спорила, и регулярно покупала салфетки на тумбу рядом. Но все равно от пледов, одеял, полотенец и одежды частенько несло цветущим каштаном. Расстались мы не поэтому, хотя его свинство и сыграло в этом немалую роль.   "
DISGUST,overhear,vk,"Ночью сильно беспокоил кашель, да такой противный, с мокротой. Я все отхаркивала в один из стаканов, которые стояли на тумбочке. Позже захотелось пить, и я немного сглотнула своей харчи. Не вырвало, в полудреме легла спать дальше. Утром, правда, было тошно.   "
DISGUST,overhear,vk,"Знакомая однажды рассказала, что её мама около двух месяцев не могла избавиться от кашля, а потом выкашляла длиннющего гельминта. После этого рассказа я теперь периодически травлю глистов, а при затяжном кашле никак не могу избавиться от мысли о паразитах…   "
DISGUST,overhear,vk,"Во время критических дней я ем сгустки крови, которые с течением времени возникают на поверхности прокладки.   "
DISGUST,overhear,vk,"Еду в автобусе и из окна наблюдаю картину: на остановке мужик снял ботинок, носок и начал отколупывать сухую кожу от пятки. Словила себя на мысли, что хотела бы ему помочь сдирать эту сухую кожу.   "
DISGUST,overhear,vk,"Моя подруга стесняется ходить по-большому в туалет при молодом человеке. Она нашла выход: срёт в ванной комнате в пакет и выкидывает с балкона. Недавно, чтобы пронести пакет до балкона, она положила его в карман, а парень, увидев её в коридоре, стал обнимать, зажимать её, отчего пакет порвался, пошла вонь, отчасти и штаны испачкала, но подруга всё же осталась незамеченной.   "
DISGUST,overhear,vk,"Я осветляю волосы своей мочой. Просто наношу на волосы и утюжком прохожу. Все спрашивают, откуда такой красивый цвет... Молчу.   "
DISGUST,overhear,vk,"Когда я была маленькой, помню, любила шариться в мусорке в туалете. Находила интересные бумажки, разворачивала их, нюхала, а некоторые даже облизывала...   "
DISGUST,overhear,vk,"Моя тётя — мать троих детей, а также любительница рукоделия. Как-то она смастерила этакую развивающую доску для младших сыновей. Повесила туда всякие бусинки, вышитые дверцы. И младший съел одну из бусин. Она это заметила только после того, как он покакал. С улыбкой на лице рассказывает: ""Я её помыла и повесила обратно"".   "
DISGUST,overhear,vk,"Познакомилась с классным парнем: красивый, умный, с чувством юмора, на хорошей машине, хорошая должность, в постели огонь. Всё при нём. Влюбилась. Но всё равно думала, где подвох, пока не пригласил к себе домой. Помойка по сравнению с его квартирой просто стерильная операционная! Всюду фантики, грязные носки, покрытые плесенью тарелки, объедки, отстриженные ногти, какие-то тряпки, детали от непонятной техники, и всё покрыто слоем пыли! Но самый пиздец был в том, что на полу, на стенах, на мебели было полно засохших белых пятен. Как пояснил парень, он очень сексуально активный и часто дрочит, а это следы от этого. Я бежала от него с космической скоростью! Теперь вообще боюсь знакомиться с кем-нибудь, ещё неизвестно, что под маской красавчика скрывается.   "
DISGUST,overhear,vk,"Кассир жевала жвачку, пробивая мой бри, и случайно зажевала вместе с ней несколько своих длинных чёрных волос. Я чуть не блеванула, заметив это. Когда кассир осознала казус, попыталась вытянуть волосы типа быстро и незаметно. Волосы вытягивались вместе с жвачкой, незаметно не получилось, вырвать их с головы тоже не было вариантом, так как пучок был приличный во рту. Я залипала на это со сморщенным носом и дёргающимся глазом. Бри я, видимо, ещё долго не захочу.   "
DISGUST,overhear,vk,"Стою на коленях в предвкушении анального секса. Входит пальчик, два, и вдруг парень деликатно извиняется, говоря о каком-то казусе! Судя по его лицу, глаза круглые, лицо искривлено, думаю: ""Ну всё, кишки вывалились!"" Но нет. Рассказал он мне, что из попочки червяк торчит — ГЛИСТ! Я охуела! В слёзы! Ночное время, аптеки закрыты. А дело в том, что я приехала на зимовку в Тай, и здесь, оказывается, это вообще в порядке вещей.   "
DISGUST,overhear,vk,"Подруга уже несколько раз ходила в секонды и уговаривала пойти с ней, хвасталась красивыми и недорогими вещами, которые отхватила. А я брезгливая. Пришли мы как раз к новому поступлению вещей, привезли также много нижнего белья. Я как увидела эту картину, как она выбирала ношеное нижнее белье, убежала оттуда. Лучше китайскую дешёвку куплю, но новую.   "
DISGUST,overhear,vk,"Были лихие 90-е, в голодные студенческие годы жили с сестрой в общежитии. Родители отдавали нам последнее, но и этого хватало, чтобы кое-как прожить недельку на супчиках и макаронах. Осталось продуктов тупо на кастрюльку супа и всё, впереди два дня, а там на выходные домой. Поставила готовиться на общей кухне, осталось только посолить, и я пошла в комнату за солью. Вернувшись, обнаружила в супе грязную жирную тряпку, которой мыли посуду. Видимо, кто-то очень остроумно решил пошутить. В комнате, помимо нас с сестрой, жили ещё две девочки, и чтобы не голодать два дня, я выбросила эту тряпку, никому ничего не сказала и понесла супчик в комнату кушать. Если бы я не ела, девчонки бы поняли, что в чём-то подвох, и я, подавляя рвотные рефлексы, кушала вместе с ними. Никто ничего не заметил, и мы успешно питались этим ещё два дня.   "
DISGUST,overhear,vk,"Когда мне было лет 12, мама принесла со дня рождения коллеги по работе конфетки в виде маленьких бутылочек шампанского. Я, как любитель сладкого, накинулся и, смотря сериал, стал уплетать одну за другой. Где-то на шестой конфете я зубами наткнулся на что-то твёрдое. Отложив это что-то ближе к щеке, я доел конфету и, смачно обсосав от шоколада, выплюнул в ладонь коренной зуб. Нет, не свой.   "
