,emotion,source_name,source_type,text
10,shame,overhear,vk,"Начало 90-х. Я подросток, решила заняться бизнесом. Нас, трех сестер, мама воспитывает одна, с утра до ночи работает. Я воровала у мамы из кошелька небольшие суммы и покупала жвачки со вкладышами с целью их перепродать. Не знаю, сколько это длилось по времени, я тащила деньги, но свою торговлю так и не начала. В один прекрасный день мама обнаружила большую пропажу. Состоялся разговор. Было так стыдно и даже сейчас, когда мне 36. При каждом удобном случае я отправляю маме деньги.   "
11,shame,overhear,vk,"Была вегетарианкой три года, все было отлично, на мясо даже не тянуло. Но тут перебрала алкоголя на дне рождении и сожрала несколько стейков и куриных котлет. Блевала потом. Теперь мне стыдно есть овощи и фрукты, будто предала их.   "
12,shame,overhear,vk,"Как сказал мой папа, я живу с психологией жертвы. Мне стыдно перед уборщицами в больницах, ведь они работают, а я им не помогаю; стыдно перед врачами, ведь я трачу их время зря — все равно в старости умру; стыдно перед кассиршей, которая попросила меня вывернуть карманы, а я отказалась, ей, наверно, было от этого неприятно. Мне стыдно за свою прическу (вдруг кому-то не нравится?), одежду, музыку, за свой пароль на телефоне (ведь он такой глупый) и цвет носков. Мне стыдно за своё существование.   "
13,shame,overhear,vk,"В 10 лет украла у родной бабушки 100 гривен. На них была подругой для одноклассниц аж три дня, угощая их в столовой. Деньги быстро закончились, дружба одноклассниц тоже, кражу списали на брата-наркомана. Спустя годы я поняла цену дружбы и цену семьи. Бабушки уже давно нет, но я навсегда запомню её слёзы. Стыдно до сих пор...   "
14,shame,overhear,vk,"Попросила свекровь к ней зайти. Пошла ненакрашенная, куртка, шапка, максимальный вес. И она попросила ей водки купить, причём одну из самых дешевых. В магазине без паспорта отказывают, объяснила ситуацию, предложили подойти к другой покупательнице, если у неё есть паспорт, дать денег, чтобы она эту бутылку приобрела, а около выхода мне передала. Как назло пусто в магазине, и только одна покупательница — красивая девушка в пальто, длинные блестящие волосы, губы, брови, и я со своим: ""Купите мне водочки"".   "
15,shame,overhear,vk,"В 90-е проходила практику в магазине продуктовом. Жрать дома особо не было. А в магаз приходишь, а там и колбаска, и сыр, и конфетки, и вообще все. Так мне хотелось сырокопченой колбасы попробовать. Пока никто не видел, сунула себе в штаны эту колбасу. Вышла потом типа пройтись на улицу. Стою в подъезде, грызу её от батона прям, и мужик какой-то заходит. Посмотрел на меня, как на беднягу какую-то. Так стыдно стало. Но вкус этой колбасы до сих пор помню.   "
16,shame,overhear,vk,"Мы впервые приехали к моему парню домой, дорога десять часов, лето, жара, нервы. Я иду в туалет с диареей, смываю, а всё всплывает и поднимается, в панике смываю ещё раз — поднимается ещё выше! Чуть ли не рыдаю, не зная, что делать. Выхожу, спрашиваю его маму, что с унитазом, она отвечает: ""Ах, не волнуйся, во время работы стиралки всегда так"". И в этот момент в туалет заходит его отец. Я готова была умереть.   "
17,shame,overhear,vk,"Постоянно натыкаюсь в интернете на посты о том, что нет ничего лучше отчего дома, типа там мама готовит самую вкусную еду, уютно и тепло. Ага, щас. В доме моих родителей невообразимый срач и пиздец, грязь клоками, вонь, годами нестиранные занавески. Сейчас делаем ремонт в своей квартире, и так как на съём лишних денег нет, пришлось переехать сюда. О, как я ненавижу эти облезлые обои, ржавые трубы, отваливающиеся розетки и людей, которых не исправить. Да, они меня вырастили, но мне стыдно, что они такие. Стыдно рассказывать о своей семье. Искренне завидуют людям, которые, приезжая к родителям, чувствуют себя ""дома"".   "
18,shame,overhear,vk,"Люблю собак, но очень боюсь, когда они находятся рядом (в детстве покусала собака). Иду утром на работу, одна увязалась за мной. От страха схватила за руку проходящего мужчину лет 40, развернула в сторону собаки, толкнула на неё и заорала: ""Уберите её!"" Мужик офигел, конечно, знатно. Прогнал. Я извинилась и убежала от стыда подальше.   "
19,shame,overhear,vk,"Помню, как с подругой в детстве, лет в 10-11, надели мамины туфли на гигантских шпильках, накрасили губы красной помадой, брови чёрным карандашом, бусы на шее, запихали носки в лифчики и пошли гулять. Думали, что выглядим круто. Разгуливали с пафосными лицами. Сейчас нам по 20 лет. Почти не крашусь и одеваюсь довольно просто. Вспоминаю, и становится стыдно. Могли бы составить конкуренцию проституткам или трансвеститам. Хорошо, хоть не привлеки каких-нибудь педофилов или маньяков своим видом...   "
20,shame,overhear,vk,"Когда училась в средних классах, нашим классным руководителем была старенькая и очень душевная учительница биологии. Детей она любила и специально для нас выращивала лимонное дерево, чтобы когда-нибудь на классном часе попить с нами чай с лимоном. Дежурили с подружкой по классу, все уже ушли по домам, и мы украли этот лимон. Сорвали и унесли домой. Он оказался неспелым и совсем невкусным. Прошло больше 30 лет, а стыдно до сих пор.   "
21,shame,overhear,vk,"Я была рождена под звездой удачи. Выучила один билет из 31, вытянула его, и так далее — примеров море. Однажды наслушалась разговоров о том, что, если что-либо украсть, получишь неподдельный адреналин. А как человеку, у которого было все, мне это показалось интересным. И вот настал момент Х, злодеяние было совершено. Я сперла фенечку за 1€. С тех пор все наперекосяк, облом за обломом. Прошло 12 лет, мерзко от себя до сих пор. И сколько ни пыталась искупить содеянное — бесполезно(   "
22,shame,overhear,vk,"В деревне на окраине стоял странный дом, в котором жил мужчина с женой, у них всегда были закрыты занавески, мы, злые дети, напридумывали, что мужик (почему-то) маньяк. Доводили его ужасно, камни в окна и двери бросали, кричали: ""Дядя Коля — хуй зелёный"", — а он, когда не выдерживал, выбегал из дома с палкой и бегал за нами, чего мы, собственно, и дожидались. Так вот у него жена лежачая была, больная, а мы свиньи. Очень стыдно.   "
23,shame,overhear,vk,"Был в юности у меня парень, на тот момент секса не было у нас ещё, и вот осталась я у него с ночевкой. Утром он пристал ко мне, чтоб я села ему на лицо, причём в белье, типа интересно, какие ощущения, за что был назван дураком. Пошли мы на кухню кофе пить, а там его маман, и он ей начинает жаловаться, что вот он меня попросил, а я не согласилась. Она поржала и говорит: ""Надо было сесть и пукнуть ещё!"" А мне так неудобно и стыдно стало за это, что готова была сквозь землю провалиться. Теперь смешно.   "
24,shame,overhear,vk,"В отпуске, в родном городе, встретились с другом в маке и стали обсуждать ""потерянное"" поколение: нелепая музыка, подвороты зимой, танец лётчиков, хотя нам по 26 лет. Затем нас осенило посмотреть наши старые фото и видео 2006-2010-х годов. Какие мы уебаны... Мы с ним пели: ""Грязные шлюшки будут наказаны, к кровати привязаны, гелем намазаны"", — будучи в штанах с мотней и серёжками в ушах, ягой в руках. Потом военное училище: стриптиз в казарме, снимая форму под музыку и тряся хозяйством. Стыдно... мы хуже.   "
25,shame,overhear,vk,"Самый пиздецовый позор произошёл со мной в 9 лет на пляже. Было очень жарко, а моя кепка куда-то затерялась, но моя мама придумала выход из этой ситуации — надела мне на голову трусы! Я так и ходила весь день, потому что видите ли «можно перегреться», и, конечно, в таком образе я встретила двух своих одноклассниц и мальчика-соседа.   "
26,shame,overhear,vk,"Жила одна с котом. В какой-то момент все так навалилось, и я настолько заебалась, что на какую-то пакость котейки схватила его, заперлась с ним в ванной и целый час орала на него, отчитывая за все смертные грехи. Он сидел в углу ванны, выпучив глаза, и явно охуевал от происходящего, а я просто не могла остановиться и орала-орала... Я не знаю, как он после этого не выставил мне счёт на психиатра и не собрал свои пожитки, чтобы переехать. До сих пор перед ним стыдно, как вспомню его вытаращенные глаза(((   "
27,shame,overhear,vk,"Моя мама — женщина очень стройная, уже в старших классах по размеру я её догнала. Однажды я без спроса взяла её кофточку и посадила на ней пятно. Пыталась застирать, но стало ещё хуже, и я её с перепугу выкинула. А мы в тот момент только переехали в новый дом, и какая-то знакомая наговорила маме, что это, мол, домовой вещь забрал, не понравились мы ему. И мама, женщина с двумя высшими образованиями, ходила по дому и приговаривала: ""Поиграй-поиграй и отдай!"" Было очень стыдно, но очень смешно. Пришлось признаваться!   "
28,shame,overhear,vk,"Поужинали, выпили вина. Перед сном я собралась в душ, но дойти до него не успела, потому что меня поймал мой парень, нагнул меня через кресло и хотел трахнуть. Я, такая довольная вся, в предвкушении. Но он не смог, у него упал. Я расстроилась, ну ладно, что ж, бывает, наверное, перебрали с вином. Пошла в душ и там обнаружила, что у меня к жопе бумажка прилипла туалетная. Он ничего не сказал, но мне было очень стыдно выходить из ванной. Обычно я очень чистоплотная.   "
29,shame,overhear,vk,"Утром устроила скандал мужу за то, что заварил не тот кофе, который я хотела. Позже вспомнила времена, когда только начинали встречаться: в старой, с гнилыми полами квартире он подавал мне утром водичку с мёдом. Это единственное, что было на кухне. Стало стыдно.   "
30,shame,overhear,vk,"Моя мама второй раз вышла замуж, когда мне было 11 месяцев, узнала, что папа мне не родной в 1-м классе от соседки тёти Любы. После этого жутко ревновала маму к нему, не разрешала им спать вместе, вещи перевешивала, чтобы в сушилке даже рядом не висели. Сейчас, повзрослев, мне очень стыдно за мои поступки, потому что ни разу не почувствовала себя чужой, вырастил меня как родную.   "
31,shame,overhear,vk,"Когда работала мерчендайзером в гипермаркетах, воровала всякую мелочь: жвачки, булочки, заколки, иногда — книжки, а также в прилегающих магазинчиках — бижутерию. Был такой адреналин, поймают или нет. Потом это прошло, сейчас не могу даже представить себе кражу, где же были мои мозги... И ведь ни разу не поймали.   "
32,shame,overhear,vk,"Одно из неприятных воспоминаний детства: однажды поехала с родителями на рынок одежду покупать. Стоим в контейнере, мать с продавцом помогают отцу подобрать джинсы, а я, оставшись без внимания, слоняюсь вокруг. И я заметила, что по углам монетки разбросаны. Раз валяются, значит, ничейные. Скрупулезно всё пособирала и после похвасталась родителям, а они накричали и сказали, что это — самая настоящая кража. Тогда-то я и узнала о том, что монеты по углам разбрасывают к деньгам. Было стыдно.   "
33,shame,overhear,vk,"Пошли с дочкой в фотоателье делать фото для школы, ей семь. Заходим, а там фотограф болен какой-то кожной болезнью. Каждый сантиметр его кожи покрыт бородавками разной величины. Дочь сделала большие глаза, но молча села на стул. Фотограф начал просить поднять голову повыше, дочка не понимала, как надо. Тогда он подошёл к ней и, взяв за подбородок, приподнял его наверх. Тут дочь как заорёт: ""Мама, он меня потрогал! Я теперь тоже превращусь в жабу?!"" Так стыдно мне не было никогда. Фото не получилось.   "
34,shame,overhear,vk,"Во время учебы жила в общаге. Как-то выпили с ребятами, все разошлись, нас осталось трое: я, соседка и сосед. Стали играть в карты на желание. Он проиграл. И мы загадали ему голым постучать в комнату к самой известной девственнице и попросить презерватив. Средство защиты он получил, но его беготня нагишом по коридору вызвала диссонанс среди родителей и кураторов. После этого парня отчислили и выгнали из общаги. Стыдно, что из-за меня он потерял жильё.   "
35,shame,overhear,vk,"Бывший муж три раза разбивал мою машину в хлам, пока его не лишили прав. Всегда были жуткие скандалы из-за этого. И вот у меня первое за шесть лет ДТП, въехала мужику в зад, ледяная дорога. Я как дура два часа орала на мужика, в которого въехала, к ночи отошла и поняла, что я всё равно виновата, разобрались малой кровью для меня. Приехала домой, меня трясёт, сердце бьётся, мне родители и чаёк и запеканку, так тепло стало. А я на мужа бывшего с порога волком бросалась...   "
36,shame,overhear,vk,"Приехали зимой к деду в село с братом. Нам 10 и 11 лет было. Морозы были под 40. В общественном уличном туалете наросли огромные пирамиды из говна. Мужики их ломами срубили и за туалетом кинули. Мы с братом одну говняную пирамиду взяли и в печную трубу в соседнем доме запихали. Чем мы думали — не знаю, но когда соседи приехали и это увидели, сильно ругались. Наверное, пирамида в трубе растаяла, говно по квартире растеклось, вонь стояла. Сейчас стыдно, а тогда смотрели в окно и ржали.   "
37,shame,overhear,vk,"Мой парень всегда говорит о моём безупречном вкусе в одежде, а так же рад, что я не таскаю его с собой по магазинам. А мне просто очень стыдно, что я всегда шарюсь в дешёвых и беру одежду и обувь за большие скидки.   "
38,shame,overhear,vk,"Будучи маленьким ребенком, по ночам я просыпалась от охов-вздохов и шлепков в кухне, и орала, звала маму, мол, живот болит. Потом воспитательнице в детском саду пожаловалась, что папа маму бьет. Все это прекратилось, и папа старался больше проводить времени со мной. Но никто не знает, что я была маленькая засранка и все прекрасно понимала, просто ревновала маму. Сейчас стыдно.   "
39,shame,overhear,vk,"Мне стыдно за своих маму и сестру. Каждое лето ездим отдыхать в Турцию в довольно хорошие отели типа ""Риксоса"". Каждый раз они берут с собой кучу контейнеров и на каждом завтраке, обеде и ужине в отеле они заполняют их всякой едой, чтобы потом отвезти это домой. Они даже шоколад для блинов на завтраке в бутылки сливают. Я единственная не понимаю, нахер нам эта ебучая курага, на которую максимум 500 рублей потратишь. Каждый раз стыжу их, но им пофиг.   "
40,shame,overhear,vk,"Надо мне было перейти дорогу по пешеходному переходу, но без светофора, по зебре (машин очень боюсь). Встала и вслух сказала: ""Блять, на хуй, не пройти, машины кругом"". Голос рядом: ""Идёмте, не бойтесь"". Женщина рядом была, перевела. А мне так стыдно стало, что мат мой услышала.   "
41,shame,overhear,vk,"Я не люблю свою маму. Не верю ей, стыжусь ее. Не хочу говорить и видеться. Просто пусть будет здорова, но отношений не хочу ни в каком виде. Как так вышло с нами? Как вообще такое может быть? Где этот переходный момент? Стыдно, что не могу разобраться с этим, будучи взрослой теткой и воспитывая сына. Стыдно и гадко от себя.   "
42,shame,overhear,vk,"Когда ходила в садик, многие дети приносили воспитательнице всякие вкусняшки. Один раз я принесла ей печенки и после того, как их отдала, подруга попросила, чтоб я их забрала обратно, и мы их съели. Просить обратно было неудобно, поэтому каждые пять минут я подходила к столу и отламывала по чуть-чуть. В конце дня на столе лежала одна обгрызанная маленькая печенюшка. Прошло много лет, а стыдно до сих пор.   "
43,shame,overhear,vk,"Школьные годы, середина 90-х. Мы с друзьями прогуливали школу, а так как денег на развлечения не было — в утренний час пик садились в битком набитый трамвай и начинали громко рассуждать: ""Видел почём нынче картошка на рынке, а коммуналка, а пенсии? Ну что за власть в стране!"" И веселье не заставляло себя ждать: в трамвае начинался срач, люди спорили и, возмущавшись, орали друг на друга, мы тоже орали громче всех и проклинали жизнь. Сейчас стыдно, но тогда «трамвайный катарсис» был незаменим.   "
44,shame,overhear,vk,"Мой первый раз. Свечи, вино... Я уже подбуханная слегка, хочу писать. Но то ли мне стало лень вставать, то ли ещё что, я решила перетерпеть сей процесс. И тут мой любовник решил, что пора! Начинает меня поднимать, и я обоссалась. Бегу в ванну, не знаю, что делать. Постирала трусы, джинсы и выхожу к нему голая. Пока на батарее всё это сохнет. Стыдно до сих пор, кажется, он всё понял.   "
45,shame,overhear,vk,"Моей маме 54, она врач, ходит на дом в основном, и она может не мыться неделю. Когда ей говоришь, что от неё пахнет, она закатывает глаза и отвечает: ""Я не чувствую, никто не жалуется, нормально всё, на выходных помоюсь"". Коллеги нос воротят, друзей у неё нет, отец от нас ушёл лет 10 назад. Причём, я не помню, когда это началось или же я раньше просто не чуяла... Мне стыдно за то, что мне стыдно за неё(   "
46,shame,overhear,vk,"После корпоратива пошли в другой бар для продолжения общения, был какой-то кураж. В конце остались вдвоём с одним коллегой, а я к тому времени была сильно пьяна, закурила сигарету, и меня унесло. Тошнило, я ничего толком не соображала. Забрала оттуда сестра, все вещи отстирала от рвоты и меня искупала. Я впервые так опозорилась, уже неделю не знаю, как с этим жить, никогда не было так стыдно, ночами спать не могу — не знаю, как себя простить за это.   "
47,shame,overhear,vk,"За пару дней до Нового Года. В столичном метро, на одной из конечных станций, какой-то неприятный огромный дед выкинул из вагона мужичка бомжеватого вида со словами: ""Ты чего такой вонючий в метро пришёл"", — и никто не заступился. Никто не сказал ни слова. Может, это и не бомж был вовсе. Может, там какая-то другая история. И если бомж, он не человек что ли? Поезд уехал, мужичок остался на станции подбирать вещи из выкинутого следом за ним пакета. Стыдно за себя и за людей.   "
48,shame,overhear,vk,"Многие девушки жалуются на болезненные месячные. А у меня эти дни проходят незаметно. Совсем. Только вот это не радует. Как-то раз поехала я в Крым отдохнуть. Стою одним вечером, флиртую с местными парнями, вся такая неотразимая и убийственно прекрасная. И вдруг парни замолкают и смотрят на мои ноги. Кидаю взгляд вниз и вижу, как по ногам текут уже почти ручьи крови. Сука, как я бежала. Так и не смогла с этими парнями больше встретиться, весь отдых избегала.   "
49,shame,overhear,vk,"Обожаю заниматься йогой. Но больше не хожу из-за последнего случая. Делала стойку на голове, в этот момент тренер пошутил, я начала смеяться, и из влагалища вырвался громкий протяжённый пердёж! В оправдание я начала лепетать что-то о том, что это вовсе не из жопы. С огромным усилием дождалась конца занятия. Сгорала от стыда и ржача.   "
50,shame,overhear,vk,"В детстве увидела по телику, как мужчина подошёл к голой женщине сзади и обхватил ее за сиськи. Немного спустя время вечером, увидев маму, сидящую и смотрящую в окно, решила испытать сие действие на ней и, тихо подойдя, повторила действия мужика из телика. Мама от неожиданности стряхнула мои руки. Не знаю, что на меня нашло, да и продолжения не помню, но дико стыдно за себя. Очень надеюсь, что мама не помнит...   "
51,shame,overhear,vk,"Зашла в почти пустую маршрутку, схватиться за поручень не успела, а она резко сорвалась с места... Я, будучи от природы очень ""грациозной"", взмахнула рукой, пытаясь за что-то схватиться, и отвесила тыльной стороной ладони смачного леща ничего не подозревающему и мирно дремлющему дядьке. По носу. Снизу вверх. Как же было стыдно и смешно! Мне повезло, что не было пробок, и я доехала за 10 минут до места. Но эти 10 минут я давила истерический смех за кашлем.   "
52,shame,overhear,vk,"Когда родился мой младший брат, мне было 7 лет. В мыслях только — как бы быстрее выбежать во двор и поиграть подружками. Очень часто мама просила меня посидеть дома, пока мелкий спит, а когда проснется — звать ее. Сама занималась делами по хозяйству (частный дом). Когда я не хотела сидеть дома, брала и будила 2-месячную кроху. Приходила мама и, соответственно, я, довольная, бежала гулять. Такое повторялось неоднократно, пока меня не застукали за тем, как я изо всех сил трясу сонного брата, чтобы разбудить. Ох и влетело же мне тогда. До сих пор стыдно.   "
53,shame,overhear,vk,"Когда мне было 18, я устроилась работать в офис, и моим руководителем был совсем непривлекательный мужчина за 40. Мне же и 18 сложно было дать. Очень маленькой была. И вот едем мы как-то после работы вместе в метро (так совпало) и разговариваем о проблемах на работе. В метро шумно, поэтому говорит он громко. И тут поезд резко останавливается, и он на весь вагон: ""Может нам стоит почаще встречаться?"". По работе! Совещания, блин, имелись в виду! На нас обернулись все... как же мне было стыдно.   "
54,shame,overhear,vk,"В юношестве была ненормальным подростком. И была у меня такая же подруга. В нашем районе обитал слепой бомж. Однажды он попросил у нас воды, и мы поили его грязной водой из лужи. Сейчас уже обе взрослые, у меня семья, она дипломированный юрист. Вместо того, чтоб протянуть руку помощи — глумились. Прошло много лет, а из головы не идёт. Стыдно(   "
55,shame,overhear,vk,"Лет мне было восемь. Шли мы с мамой из поликлиники, и вспомнила я выражение, которое недавно услышала. Я не знала, что оно значит, думала что-то хорошее, хотела порадовать маму и выдала: ""Света-Света звезда минета"". Мама тихо сказала, чтоб больше такого не говорила, а на мой вопрос ""почему"" ответила: ""Вырастешь — узнаешь"". Выросла — узнала. Стыдно! Маму Света зовут.   "
