emotion,source_name,source_type,text
ENJOYMENT,overhear,vk,"Зима на Урале, за окном -38. Коты с собаками спят в сарае у печи. Пока кидал уголь, начал читать книгу. Потом прилёг на тахту и уснул. Проснулся, а вокруг моей головы лежат коты, форточка открыта, дуло на голову, и они решили меня укрыть, но сами замёрзли. Закрыл форточку, принёс им мяса и дальше читать под лампочкой, а коты нежно спят рядом в обнимку. Переехать в город? Да ни за что! Нам и тут хорошо.   "
ENJOYMENT,overhear,vk,"Спустя год, еду наконец-то домой на Новый Год к родителям. Со мной тяжеленный чемодан и рюкзак больше, чем я, полные подарков! Дорога тяжёлая и долгая, но все это неважно, ведь я еду домой: очень соскучилась.   "
ENJOYMENT,overhear,vk,"Я с 15 лет подрабатывала, со второго курса сама себе оплачивала обучение в универе; соответственно, ни выходных, ни праздников толком не видела. И вот — мне 27, и у меня впервые за много-много лет будут настоящие новогодние каникулы! Я не буду работать 31 декабря до шести вечера, а потом в пробках тащиться домой без сил и настроения, или того хуже — работать в саму новогоднюю ночь. И после нового года целая неделя поездок по друзьям, походов в кафешки, на катки и в парки. Господи, даже не верится.   "
ENJOYMENT,overhear,vk,"Много раз каталась на прокатных сноубордах, а хотелось собственную доску. Но цены в магазинах не радовали, снаряга дорогая. Решила, что буду покупать всё постепенно и копить на доску, авось, через год поеду уже в своём кататься. Прошло два месяца, я пакую рюкзак в горы — очки и шлем подарили, ботинки нашла в секонде, а доску случайно купила ещё дешевле, чем ботинки, — в магазине нашлась одна моего размера из позапрошлогоднего сезона. Счастлива!   "
ENJOYMENT,overhear,vk,"35 лет проработала в школе простым учителем математики. Это такое счастье — любимая профессия! Хороший урок, когда дети всё поняли, решили, догадались, доказали. А ещё, когда они закончили школу, поступили учиться дальше, и преподаватель спрашивает: «Кто вас учил математике?» — и гордый ответ: «Меня учила (ФИО)». А ещё счастье: идёшь по улице, навстречу родители мох учеников: «Спасибо вам, мой сын/дочь знают математику». Ради этого стоит жить.   "
ENJOYMENT,overhear,vk,"Как удивителен этот мир. Я всегда был не то чтобы противником, но не видел себя в роли отца/дяди, казалось, столько прелестей вокруг: тусовки, клубы, друзья, девушки. И тут у брата рождается сын. Маленькое чудо, которое умещается на ладонях; чудо, от которого нельзя оторваться и насмотреться. Его взгляд, маленькие ручки и тихое сопение... Больше не знаю, что такое клубы и тусня. Пока брат со своей женой не видят, я держу малыша на руках и плачу. В 35 лет с бородой и сединой я осознал, что такое счастье. И плачу.   #Подслушано_иллюстрация@overhear"
ENJOYMENT,overhear,vk,"Решил за три мясяца до Нового года копить денюжку на подарок своей девушке, потом решил подарить ещё и бабушкам своим, и дедушке, и братишке. Накопилась приличная для студента сумма, недавно ходил покупал всем подарки, такая радость на душе. Три месяца копил, больше половины зарплаты откладывал, во всём ограничивался, лишь бы родных порадовать. Я счастлив. Даже мне чуть-чуть осталось)   "
ENJOYMENT,overhear,vk,"Всё детство пела в расчёски, бутылки и всё, что попадалось под руку. А недавно нашла старое караоке и отодрала от микрофонов провода, чтобы с собой носить. Теперь могу петь в ванной, заливать его водой, носить в сумке и делать с ним всё, что хочу. Я счастлива!   "
ENJOYMENT,overhear,vk,"Первая моя обновка, купленная на стипендию. Зашла в ""Пассаж"" и не могла поверить своим глазам! В эпоху дефицита настоящий подарок — такая симпатичная светло-коричневая юбочка, мой размерчик и стоит всего четыре рубля! Покупаю, а у самой сердечко трепещет от радости, и шут с ним, что до стипендии один хлеб буду есть. Еду к сестре и по дороге распахиваю теплое пальто, чтобы все видели мою новенькую юбку.)   "
ENJOYMENT,overhear,vk,"Когда я родилась, отцу было только 20. Сейчас я уже выросла, и папа, посвятивший всю жизнь моему воспитанию, наконец-то встретил женщину, с которой у них возникли взаимные тёплые чувства (мама умерла давно). И это так круто видеть их — молодых, красивых, задорных, с жаром спорящих про книгу или выбирающих фильм. Папина улыбка больше не грустная, а моя мачеха — действительно прекрасная женщина. Я чувствую удивительную гармонию, когда мы все вместе куда-нибудь выбираемся, словно всё встало на свои места. Но больше всего я обожаю прийти ночью на кухню попить и застать их, моих полуночников, тихонько хихикающих, занятых какой-нибудь совместной ерундой, типа настольной игры или видео с YouTube. Люблю в такие моменты просто обнять их и думать, как здорово, что они есть, нашли друг друга и наконец-то счастливы.   "
ENJOYMENT,overhear,vk,"У меня пропали головные боли, бессонница, беспричинное раздражение, кожа лица очистилась, меня все радует, не хожу — парю по земле. Нет, секс по-прежнему носит периодический характер и любимого человека нет. Просто наконец-то моя зарплата позволяет жить в своё удовольствие, я могу позволить себе съем просторной квартиры, вкусную еду, украшения, красивую и качественную одежду и откладывать на чёрный день. Я счастлива.   "
ENJOYMENT,overhear,vk,"Невероятное счастье для меня — быть педагогом. Эти эмоции, когда дети видят тебя и бегут обнимать. Когда твоему приходу радуются даже те, с кем отношения не заладились с самого начала. Ты вкладываешь в них силы и знания и видишь результат своего труда спустя время. А самое главное, что и ты сам учишься у них! Искренности, доброте, непосредственности. Тому, чему могут научить только они. Счастье — оно в простых вещах.   "
ENJOYMENT,overhear,vk,"Пригласила подруга к себе в деревню отдохнуть. Лето, жара, в деревне только три человека — я с подругой и сосед. Она пустая. Каждый день ходили к озеру, купались, загорали, ели вкусняшки. Ни интернета, ни какой-либо другой связи. Ляпотааа. Была на седьмом небе от счастья. Поеду туда ещё и зимой — узнала, что дом продаётся! Вот оно настоящее счастье!)   "
ENJOYMENT,overhear,vk,"Живу в Питере, люблю город, живу как многие — работа, еще работа, семья, дети, расстояния, метро, пробки, все бегом-бегом. Отпуск на теплом море; погреться. И дернуло же этой осенью впервые за столько лет поехать к родственникам в глушь к северной реке в хибарку. Лучшего отдыха я не помню. Не отлипала от берега реки неделю: кормила уток, пялилась на воду, иногда ловила рыбу. Сидела тихо. Ко мне приходил лемминг, приходила ласка, приплывали утки. Хочу еще!   "
ENJOYMENT,overhear,vk,"Я выложила картину алмазной мозаикой, я перестирала все шторы в доме, я поговорила с мамой и каждой из трех сестёр по телефону по целому ЧАСУ! Я прочитала три книги, я испекла кексы, я каждый вечер встречаю мужа с работы с новым блюдом и довольным лицом, я планирую съездить на рыбалку и посетить все достопримечательности в городе. Я счастлива! Я наконец-то В ОТПУСКЕ!   "
ENJOYMENT,overhear,vk,"Я из небогатой семьи, вышла замуж за очень состоятельного мужчину. Первое время не могла осознать — как это, ни в чём не нуждаться. Для меня было дикостью то, что, заходя в магазин, он не смотрел на цены, а когда я говорила ""это дорого"", просто отвечал: ""Я спросил нравится ли тебе платье, а не цена"". Спустя годы я привыкла и стала ощущать себя совсем иначе. Я перестала переживать, что наступает зима, а куртка уже износилась, начала заниматься музыкой и спортом без переживаний, что не хватит денег на следующие занятия и придётся всё забросить, ещё и выбросив деньги на ветер. Когда говорят ""не в деньгах счастье"" — это неправда, именно в них. Счастье, что я могу в любой момент взять билет на самолёт и увидеть своих близких, которые находятся на другом конце земного шара. Счастье в том, что я могу не ущемлять своих детей и давать им лучшее. Счастье в том, что мне не нужно тратить жизнь на выживание, у меня есть время насладиться ею, насладиться миром вокруг тебя, любимым мужчиной, семьей и друзьями. Счастье в том, что я могу пройтись по улицам Нью-Йорка, выпить кофе с видом на Эйфелеву башню и кушать устрицы на побережье Тихого океана.   "
ENJOYMENT,overhear,vk,"Несколько лет назад переехала в южную страну. Но как же я люблю приезжать в гости на Родину зимой: теплый дом, ванна с горячей водой... Все потому, что в нашем южном городе в домах нет отопления и ванн тоже нет.   "
ENJOYMENT,overhear,vk,"У моей мамы третий размер груди, у бабушек третий и шестой, у сестры 2,5. И только у меня 0. Весь подростковый возраст меня гнобили в лагере/в школе. Даже друзья потешались. Я симпатичная, стройная, могу поддержать любой разговор, и чувство юмора есть, но поклонников не было. Сейчас мне 18, и два месяца назад я увеличила грудь — у меня стала красивая тройка. И, боже, как я счастлива! Я могу носить не бесформенные майки, а обтягивающие и с вырезом! Теперь я шикарна!   "
ENJOYMENT,overhear,vk,"С 14 восхищалась балетом. Пуанты, пачки, невероятные лёгкость и изящество, прыжки, для которых не существует гравитации... Минимум раз в неделю — в театр оперы и балета — смотреть и наслаждаться. В 25 лет я нашла школу классического танца для взрослых. Мечтала, боялась, решалась... Семь месяцев назад пришла на первый урок, а сегодня я купила свои первые пуанты! Я счастлива!   "
ENJOYMENT,overhear,vk,"Так чертовски благодарна всем своим бывшим. Один помог понять смысл жизни; со вторым поняла, какого мужчину хочу видеть рядом. Третий научил водить машину, и после расставания я очень похудела, стала следить за собой. Четвёртый подарил машину и квартиру; пятый помог открыть бизнес. Как же круто жить, имея всё, что необходимо для жизни, при этом не имея обязательств ни перед кем. Не знаю, что будет дальше, но сейчас я кайфую.   "
ENJOYMENT,overhear,vk,"У меня день рождения летом, у сестры в Старый Новый год. Я всегда жутко расстраивалась, что у неё новогодняя ёлка в этот день, а у меня нет! И вот мне лет шесть, просыпаюсь, а в углу на комоде наряженные еловые ветки в банке, а под ним подарок. Мама всё устроила. Я так была счастлива)   "
ENJOYMENT,overhear,vk,"С 18 лет начали с подругой путешествовать по Европе, посетили около 20 стран, после чего и появилась навязчивая мысль жить именно здесь. В Минске была своя шикарная квартира, работа, в общем — все как надо. И вот в 22 я совершенно одна переезжаю в Прагу, учу язык и поселяюсь в зашуганную общагу с ебанутой соседкой. Родители и друзья говорят возвращаться, мол, зачем мучиться в таких условиях. Но, черт возьми, я так счастлива, что моя мечта сбылась! Появилась мотивация добиваться здесь всего самой)   "
ENJOYMENT,overhear,vk,"Переехали с молодым человеком в другой город, снимаем квартиру. Всё бы ничего, но он курсант военного вуза, дома бывает 2-3 дня в неделю, иногда и месяцами не видимся из-за службы. Какой же это кайф, когда любимый дома, столько нужно сделать: и постирать, и погладить, и еду на утро приготовить. В такие моменты чувствую себя самой счастливой, ведь наконец-то я могу заняться полезными делами и в полной мере дарить свою любовь, а не сидеть, смотря в потолок, и скучать одной.   "
ENJOYMENT,overhear,vk,"Я сдаю четыре квартиры и получаю за это приличные деньги. Нигде не работаю, постоянно путешествую и рисую картины. Это больше хобби, хотя иногда картины продаются. Каждый считает своим долгом указать на то, что я прожигаю жизнь, не занимаюсь ничем полезным, бездельничаю. Мне классно, я счастлива, есть любимое занятие. Что не так — не понимаю.   "
ENJOYMENT,overhear,vk,"Сестре 18, и она буквально только вылечилась от рака. Сама про это не знает, и решил я сообщить ей приятное. Уговорил родителей, врачей не говорить ей об этом; сам готовился к этому моменту. Наступает день Х, сестра идёт на очередной приём; мы с родителями и её друзьями встали в коридоре (благо, разрешили), в руках держали сердечки, шарики, плакат. Она выходит, и мы хором поём: ""Жить, жить, жить"", она заплакала, её обняли, слёзы вытерли, поддержали. Она стояла, заплаканная, но счастливая, как и мы, впрочем.   "
ENJOYMENT,overhear,vk,"Заметила, что многие девушки ищут себе принцев. И чтобы любил, и уважал, посуду мыл... Я как Фиона, нашла себе своего Шрека. И попу почесать, и покушать ночью вместе, поржать от души. Я счастлива.   "
ENJOYMENT,overhear,vk,"Любимое время суток — вечер, часов 8-9. Муж уже дома, сидит с ребенком. А я беру планшет и ухожу в ванную. Там включаю воду погорячее тоненькой струйкой. Ванна медленно наполняется и прогревается. А я тем временем читаю книгу, смотрю видео или просто сижу в интернете, полулёжа в ванне. Иногда беру с собой вкусняшки. За это время все тревоги и заботы прошедшего дня уходят, муж успевает уложить ребенка спать, и вечер мы посвящаем друг другу.   "
ENJOYMENT,overhear,vk,"Обожаю, когда идёшь покупать что-нибудь вкусненькое, а парень суёт тебе бумажную денежку. Прямо как в детстве, когда родители давали деньги и иногда разрешали оставить сдачу себе. Такая ностальгия и беззаботность — покупай, что хочешь. Детское счастье)   "
ENJOYMENT,overhear,vk,"Три года назад мама купила мне квартиру, обустроили по моему вкусу, бабуля дала денежку на мебель. Уже два года как живу там. Не буду расписывать, какой кайф жить одной в собственной квартире с хорошим ремонтом... А эти милые женщины каждый раз сочувственно спрашивают, не тоскливо ли мне, не скучно ли, переживают, что отселили меня, говорят, чтобы я, если что, возвращалась. Я их тоже люблю, но менять свою прекрасную свободу — ни за что))   "
ENJOYMENT,overhear,vk,"Многие люди считают хорошим подарком тот же айфон, машину или еще что. Для меня самым лучшим подарком был такой: общалась с человеком, который жил а другой стране. Невзначай он узнал, что я люблю мир Гарри Поттера. Также невзначай узнал мой адрес; в один из дней мне пришла посылка, содержащая мантию/галстук/шарф Слизерина, письмо и билеты с приглашением в Хогвартс на мое имя; сову (игрушка), которая принесла мне письмо; палочку, ну и различные тематические штуки. Лучший подарок — подарок с душой.   "
ENJOYMENT,overhear,vk,"Я обожаю шампуни и бальзамы для волос в саше-пакетиках из краски. Всегда предпочитаю их обычным флаконам. Неважно, что за краска — дорогая или дешёвая, главное — этот заветный пакетик! Кайфую от них нереально. И вот на мой последний день рождения подруги сделали мне самый крутой подарок за всю мою жизнь — целый огромный пакет с маленькими саше из красок. Собирали целых два года. Кто бы знал, как я счастлива!   "
ENJOYMENT,overhear,vk,"Внезапно начался дикий ежедневный запор месяц назад. Из кишечника идут гранитные камни или субстанция толщиной с докторскую колбасу. На врача пока денег нет, поэтому в туалет хожу с кровью, слезами и клизмой. И вот на днях я впервые за долгое время покакала мягким. Без слабительного! Даже не думала, что счастье — это так близко. Счастье — это срать без боли.   "
ENJOYMENT,overhear,vk,"С детства пишу стихи, публикуюсь в изданиях, выступаю на вечерах, даю интервью, имею свой маленький фан-клуб. В общем, добилась какого-никакого успеха. Но никогда я не ощущала себя так значимо и гордо, как в кафе, когда официант принёс мне счёт, а внутри от него была записка с моим стихом и словами благодарности за то, что я его вдохновляю.   "
ENJOYMENT,overhear,vk,"Сыграли с женой в карты на желание, и я загадал киндер-батончик. Никогда их не ел, потому что жил бедновато, и вообще ничем подобным не баловали. Это неописуемое счастье от этого нежнейшего бисквита с капелькой мёда... Нужно начинать исполнять свои детские мечты.   "
ENJOYMENT,overhear,vk,"С самого детства я хотела брата. Первым вопросом от взрослых всегда был: ""А ты хочешь братика или сестричку?"" Конечно, хотела, ведь так мне было скучно, одиноко. И вот мне уже 12 лет, и я узнаю о маминой беременности. Радость! Но еще больше я радовалась спустя 40 недель. Навсегда запомню тот звонок от папы и фразу: ""Поздравляю, у тебя братик"". Тогда я впервые плакала от счастья.   "
ENJOYMENT,overhear,vk,"Очень люблю отдых на морях. Так как позволяют деньги и положение, объехал практически все морские курорты — южные берега Франции, Италии, вся Испания, Бразилия, Турция, Болгария. Лучшие отели с all inclusive, спа, массажи — все доступно. И нигде, ни в одной стране мне не отдыхается так, как в Абхазии. Тесная квартирка в разгар сезона с видом на горы, девственно чистое море, одурманивающие сосны, мясистые чебуреки в ближайшей палатке и футболка за 100 рублей — вот мое истинное счастье и свобода.   "
ENJOYMENT,overhear,vk,"Будучи студенткой юрфака, была ""постоянной"" понятой у одной группы оперативников. Таких мужчин я раньше не встречала. Чувствовала себя принцессой, окруженной рыцарями. Умные, смелые, галантные, с хорошим чувством юмора. Всегда привезут-отвезут, постоянно открывали передо мной двери, кормили вкусняшками, в долгих поездках никогда не давали скучать, запомнили, что я люблю только чай, и делали для меня только его, и многое другое. Причем так себя вели не только они, но и практически все сотрудники, с которыми я общалась. Последний случай, когда мы поехали на обыск, а один из задержанных толкнул меня со всей силы, и я нехило приложилась головой об стену. Такой заботы, внимания я никогда в жизни не получала. Они обращались со мной, будто я была хрустальная. А потом я вернулась домой, где на диване в трусах лежал муж, уткнувшись в комп, и как обычно потягивая пиво. К мужу, которому все равно: болит что-то у меня или нет, который ни разу не открыл передо мной дверь, который не может запомнить, что я люблю чай. И поняла, что не там я мужа искала! Ох, не там! Ждите меня, мои верные рыцари, я свободна!   "
ENJOYMENT,overhear,vk,"Перестала общаться со всеми родственниками и друзьями потому, что устала от вечных нравоучений по поводу того, что пора заводить детей. Мне 32 года, с мужем в браке уже пять лет, отношения начали, когда мне было 17, а ему 19. Сразу оба ушли от родителей и начали самостоятельную жизнь с бесконечными подработками, совмещёнными с учёбой, накоплениями на квартиру, с обедами, состоящими из одних только макарон, а иногда из воды и хлеба. И только шесть лет назад мы заработали на свою двухкомнатную квартиру, сделали там ремонт и через год сыграли свадьбу нашей мечты. Последующие пять лет брака ушли на то, чтобы заработать достаточно денег на путешествия, о которых мы оба мечтали все эти 15 лет наших отношений. Сейчас мы разъезжаем по разным городам и странам, путешествуем автостопом, создаём себе романтику на берегу моря, наблюдаем закаты и рассветы в разных уголках мира и абсолютно счастливы, потому что наконец-то живём друг для друга. Мы вместе выстояли этот трудный путь и сделали свою жизнь такой, о которой мечтали больше десятка лет. И мы не хотим потратить остаток своей жизни на памперсы и быт, но люди этого не понимают и считают, что имеют право давать советы по поводу жизни, совершенно их не касающейся. Грустно.   "
ENJOYMENT,overhear,vk,"Через неделю лечу в отпуск на Родину, в Россию. Да, я скучаю по друзьям, городу и родным, но больше всего я скучаю по еде! По русской, самой простой домашней еде! Я даже специально похудела на три кг, чтобы в отпуске, у бабули, ни в чем себе не отказывать. Ой, держитесь, греча, картошечка, пирожки с повидлом, бородинский хлеб и молочка! Я лечу!   "
ENJOYMENT,overhear,vk,"Как приятно было отвести любимую мамочку в магазин, набрать ей вещей, а, когда она засомневалась, что из них выбрать, сказать: ""Тебе все вещи нравятся? Тогда бери всё!"" И ту кофточку, которую она примерила у кассы, пока мне пробивали товар, тоже. В моём детстве был период, когда мы жили небогато, но даже тогда мама умудрялась в магазине сказать мне то же самое: ""Тебе нравятся обе? Давай возьмём"". Она уже и не помнит об этом, но я счастлива, что сейчас могу позволить себе эту же фразу.   "
ENJOYMENT,overhear,vk,"Всю жизнь работала в художественной среде, живя в небольшом городе на полмиллиона человек. В последний год внезапно полюбила балет и начала искать группу по нему для взрослых. Уже отчаявшись найти хоть что-то кроме детских секций, в день рождения наткнулась на вывеску секции для взрослых. На днях впервые встала на пуанты. Шла с занятия, у меня всё болело, но я ревела и улыбалась, как дура.   "
ENJOYMENT,overhear,vk,"Работала шесть лет в школе и в последний год умирала от желания уволиться. Бумаги, отчёты, походы, собрания, совещания при директоре, зарплата не очень. Детям всё равно, двоечники лучше учиться не стали. Часто плакала, настроение на нуле весь год. В июне просто считала дни до конца кошмара, выпустила класс и вздохнула. В августе пришла к директору, не хотел отпускать, коллеги просили одуматься... Ушла. Сейчас работаю в частной школе, всё нравится. Я начала жить и зарабатывать как человек! Я счастлива!   "
ENJOYMENT,overhear,vk,"У бабушки очень тяжелое заболевание — лимфедема. Ее ноги очень большие, заполненные лимфой, весят около 30 кило каждая. Каждый год я, бабушка и дедушка едем отдыхать в Испанию. И какое же счастье видеть бабушку, заламывающую виражи на электрической коляске, которую мы взяли напрокат на неделю. Мы здесь уже шестой раз, а она впервые за долгое время видит все магазины, все улочки и кафешки. Вчера смотрела на танцующие фонтаны, сегодня едем в порт. Очень рада наконец-таки увидеть ее счастье! "
